,Unnamed: 0,日期,涨跌幅,上涨比例,上涨比例快线,上涨比例慢线,上涨比例均线均值,上涨比例均线刻度
20,0,20230615,1.0037081633049587,0.5302723385100158,0.4742819672840835,0.48891839144666416,0.4816001793653738,
21,0,20230616,1.0069219192763086,0.5995047276001801,0.49509279668620065,0.5193851481628581,0.5072389724245294,
22,0,20230619,0.9985875858901552,0.363166179446818,0.4820946329614235,0.4976477485190047,0.4898711907402141,
23,0,20230620,0.9948945638449364,0.279226618705036,0.4493513584299566,0.4139658419173447,0.43165860017365065,
24,0,20230621,0.9862047945950771,0.1700741406425522,0.4188169962762953,0.2708223129314687,0.344819654603882,
25,0,20230626,0.9832484419963886,0.1741573033707865,0.42343896374938644,0.2078193542394582,0.31562915899442234,
26,0,20230627,1.0198277774210396,0.8613483146067415,0.4505858578344828,0.4018599195400267,0.4262228886872548,
27,0,20230628,0.9977737629032682,0.4255892255892256,0.4550879793450165,0.48703161452225113,0.4710597969336338,
28,0,20230629,1.0087569920038506,0.6278338945005612,0.46393002553350615,0.6382571448988427,0.5510935852161745,
29,0,20230630,1.0117771274880565,0.7694033198743832,0.4780882415563564,0.6076088133213898,0.5428485274388731,
30,0,20230703,1.004829970070408,0.6271300448430494,0.48800704050564403,0.6747890864059979,0.5813980634558209,
31,0,20230704,1.0057230981456209,0.5539358600583091,0.49847016397897154,0.6501564082585805,0.574313286118776,
32,0,20230705,0.9946582792324884,0.260148015250056,0.4759598037073082,0.48040464005047134,0.4781822218788898,
33,0,20230706,0.9992608460130264,0.3964125560538116,0.4590354560784442,0.40349881045405883,0.43126713326625155,
34,0,20230707,0.9958953568439308,0.3649405962788612,0.4591833241477811,0.34050038919424286,0.399841856671012,
35,0,20230710,1.0014887997074304,0.498655311519498,0.4774690485489863,0.4200028212840569,0.44873593491652164,
36,0,20230711,1.0077849663476133,0.6924629878869448,0.521001452486019,0.518686298561768,0.5198438755238934,
37,0,20230712,0.9897630004142584,0.1805337519623234,0.5215328232019805,0.45721735045625533,0.4893750868291179,
38,0,20230713,1.0096850710259664,0.7527460210715087,0.5124826320740443,0.5419142536402589,0.5271984428571517,
39,0,20230714,1.0003891441828474,0.4058718063648588,0.5108395138053471,0.4463838597995635,0.4786116868024553,
40,0,20230717,0.9981120573558512,0.4114221724524076,0.4928052036346677,0.5233466666295916,0.5080759351321297,
41,0,20230718,1.0004325779947152,0.5060483870967742,0.47085895923653354,0.4411141219713468,0.45598654060394017,
42,0,20230719,0.9996722643825132,0.4469323779668608,0.45584248699685115,0.4548009791720142,0.4553217330844327,
43,0,20230720,0.990424321088168,0.2003581822252071,0.4263776805107593,0.38444631576294735,0.40541199813685336,
44,0,20230721,0.9974824855374754,0.4280277591224536,0.4403676591667925,0.3584394397715071,0.3994035494691498,
45,0,20230724,0.9996872323074476,0.4815312290127602,0.4474608819133716,0.3699723901201402,0.4087166360167559,
46,0,20230725,1.0170241044579478,0.8514541387024609,0.48800367711533815,0.5870043756125581,0.5375040263639481,
47,0,20230726,0.9964927105995016,0.4145796064400716,0.48099736835871937,0.5825216580517641,0.5317595132052417,
48,0,20230727,0.9942551591769866,0.2580500894454383,0.4447962934885937,0.5080279448626569,0.4764121191756253,
49,0,20230728,1.007911112479822,0.7104203935599285,0.4889535136217275,0.4610166964818127,0.4749851050517701,
50,0,20230731,1.0093702297345803,0.7167449139280125,0.48595342135976954,0.5617384656444596,0.5238459435021146,
51,0,20230801,0.9975406369530616,0.3710326329906124,0.48305015691191566,0.5993993134928511,0.5412247352023833,
52,0,20230802,0.9987350578087932,0.3970489604292421,0.48185238924331847,0.4949421691159556,0.48839727917963704,
53,0,20230803,0.99939931076741,0.3958891867739053,0.47267245588307943,0.38799026006458653,0.430331357973833,
54,0,20230804,1.0009705308053265,0.4337726155907974,0.47157580901840745,0.40890358759798157,0.44023969830819454,
55,0,20230807,0.9948727961602044,0.2888094706276524,0.4789467497186113,0.3728237576641183,0.42588525369136476,
56,0,20230808,0.998988530253193,0.3954890576150067,0.47623519125965735,0.3726903812778188,0.42446278626873807,
57,0,20230809,0.9966902332295984,0.2127232142857143,0.4538345233657368,0.29900724750945773,0.3764208854375973,
58,0,20230810,1.0038319229221797,0.5876840696117804,0.4318536842748468,0.3986321138375004,0.4152428990561736,
59,0,20230811,0.984147278612342,0.103502119116663,0.4059305603312294,0.3013031343380525,0.35361684733464094,
60,0,20230814,1.00452262632094,0.5932619366354306,0.4338648809303955,0.42814937512129125,0.4310071280258434,
61,0,20230815,0.9958068900413712,0.2948918135177336,0.39923749926021257,0.3305519564232757,0.36489472784174415,
62,0,20230816,0.9915544981461248,0.2183318465655664,0.3577030769800087,0.3688285322395768,0.36326580460979274,
63,0,20230817,1.012822324646861,0.7682872435325602,0.39080762785850437,0.4271703012052866,0.4089889645318955,
64,0,20230818,0.9860910786147348,0.1814938684503902,0.3728447035269334,0.3893709861828389,0.38110784485488614,
65,0,20230821,0.9942388913605732,0.2700111482720178,0.3623548669851095,0.4065974200849893,0.3844761435350494,
66,0,20230822,1.0020366756247718,0.4948729380294249,0.3674465605216617,0.31545931825061085,0.3414529393861363,
67,0,20230823,0.9840187441188436,0.1214078859434172,0.3534964284646421,0.2954306574149532,0.3244635429397976,
68,0,20230824,0.998551517459632,0.4230340833147694,0.3557918472729557,0.34643830242920376,0.35111507485107973,
69,0,20230825,0.9819517682544844,0.1773223435063488,0.3528417747080086,0.24058810425484503,0.2967149394814268,
70,0,20230828,1.0100635353277148,0.7060133630289532,0.3627025491594396,0.4354565966166904,0.399079572888065,
71,0,20230829,1.032660055660007,0.8941857874805079,0.4285928548564267,0.5925071646719365,0.5105500097641816,
72,0,20230830,1.0046353406878068,0.5706969494544645,0.42671243925801283,0.7236320333213083,0.5751722362896605,
73,0,20230831,0.9943727479940732,0.3173012692050768,0.4285798938986247,0.5940613353800163,0.5113206146393205,
74,0,20230901,1.002487974201271,0.5341794700512136,0.45490052918909535,0.47405922957025154,0.46447987937967344,
75,0,20230904,1.0151768137086874,0.8296213808463252,0.4600117072985758,0.5603673733675385,0.5101895403330572,
76,0,20230905,0.9954287896533244,0.303360783440908,0.47016728354778553,0.5557205447794823,0.5129439141636339,
77,0,20230906,1.0043417844688884,0.5262572318647085,0.49152112384717656,0.5530797987173138,0.5223004612822452,
78,0,20230907,0.984168809708762,0.0941255006675568,0.45812550406702074,0.307914505324391,0.38302000469570585,
79,0,20230908,1.0014446148356566,0.492656875834446,0.4890629198912732,0.3710132027889037,0.4300380613400885,
80,0,20230911,1.0088907630358883,0.7234705228031145,0.5140992898486353,0.4367509664350391,0.4754251281418372,
81,0,20230912,0.9994614037722376,0.3987989323843416,0.5325556722551347,0.5383087770073006,0.5354322246312176,
82,0,20230913,0.9898027349438808,0.168594306049822,0.4877707508402071,0.430287920412426,0.45902933562631654,
83,0,20230914,0.9928903251384944,0.2475533807829182,0.43388471694874126,0.2716488730723605,0.35276679501055086,
84,0,20230915,1.0015139696382822,0.5046708185053381,0.42838253936964743,0.30693950177935936,0.3676610205745034,
85,0,20230918,1.007684494665192,0.6705960854092526,0.4578237740533288,0.47427342823250296,0.4660486011429159,
86,0,20230919,0.9904648059760424,0.2112989323843416,0.4309170625810894,0.46218861209964407,0.44655283734036677,
87,0,20230920,0.9936865815279614,0.2212586168556816,0.3802201655818691,0.3677178782164252,0.37396902189914716,
88,0,20230921,0.9930828059965208,0.1938639395286794,0.37109542858918343,0.2088071629229008,0.2899512957560421,
89,0,20230922,1.0175182426091676,0.8701933763058457,0.39975677395927817,0.4284386442300689,0.4140977090946735,
90,0,20230925,0.995519377171551,0.3071111111111111,0.4175055748295744,0.457056142315212,0.4372808585723932,
91,0,20230926,0.995732748327526,0.2848888888888889,0.40019157591744464,0.4873977921019485,0.44379468400969657,
92,0,20230927,1.0037137844059651,0.5542222222222222,0.3860875508690369,0.38207407407407395,0.38408081247155546,
93,0,20230928,1.0101312046832531,0.7205424633170298,0.4128995117800942,0.5198845248093802,0.4663920182947372,
94,0,20231009,0.9957341542040268,0.3357047576700756,0.4268253827484487,0.5368231477364424,0.48182426524244554,
95,0,20231010,0.9976844535829388,0.3653333333333334,0.4366403787943167,0.4738601847734795,0.45525028178389815,
96,0,20231011,1.0010431957806007,0.4456545899088686,0.4317223597446109,0.38223089363742574,0.4069766266910183,
97,0,20231012,1.0059709521756033,0.6511111111111111,0.43009861188643245,0.48736634478443763,0.45873247833543507,
98,0,20231013,0.9931835865873202,0.242,0.4326570341877373,0.4462552336733265,0.4394561339305319,
99,0,20231016,0.9952593155611223,0.314596756276383,0.4404352124727957,0.40256928912916456,0.42150225080098014,
100,0,20231017,0.998834506971618,0.4172773706417944,0.4590529983988887,0.32462470897272566,0.3918388536858072,
101,0,20231018,0.9823254388934806,0.0984007107952021,0.3947369429396684,0.27675827923779306,0.33574761108873075,
102,0,20231019,0.990062203345293,0.1984902309058614,0.3856852029225642,0.23805610411428582,0.311870653518425,
103,0,20231020,0.9919936245250276,0.2643729189789123,0.38397553876339946,0.18708795355999183,0.28553174616169563,
104,0,20231023,0.9765798614688788,0.0907678650687972,0.34535434233394735,0.1845436716511902,0.2649490069925688,
105,0,20231024,1.0244330060575972,0.890788013318535,0.35954147150073945,0.4153095991220814,0.38742553531141044,
106,0,20231025,1.0147831854071037,0.7730197470601287,0.395984387283244,0.5848585418158202,0.49042146454953206,
107,0,20231026,1.0032139604336625,0.544486354559574,0.41091380571876396,0.7360980383127457,0.5735059220157548,
108,0,20231027,1.014032382203039,0.7523851786110495,0.43647468811061235,0.6899637600769172,0.5632192240937648,
109,0,20231030,1.0109142532860504,0.6833111407012872,0.4391580239097937,0.6600608912906368,0.5496094576002153,
110,0,20231031,0.9970610044204608,0.3921046795298292,0.4516667472039462,0.6092669996140551,0.5304668734090006,
111,0,20231101,1.0030564274506628,0.555309244070051,0.47172612118675183,0.5435750214337224,0.507650571310237,
112,0,20231102,0.9910915339990976,0.180709534368071,0.45201213483060815,0.37604115265598365,0.4140266437432959,
113,0,20231103,1.0126719703850666,0.7101063829787234,0.5029876075125682,0.4820417204722817,0.49251466399242494,
114,0,20231106,1.0186509608498244,0.8723923657345761,0.5591461187482946,0.5877360943604567,0.5734411065543756,
115,0,20231107,1.0052659765838707,0.5304945664227101,0.5813229227019443,0.7043311050453364,0.6428270138736403,
116,0,20231108,1.001702914349126,0.4101086233651075,0.6079346525599703,0.6043318518407977,0.6061332522003839,
117,0,20231109,0.9941532591948732,0.2720620842572062,0.5563741584715262,0.4042217580150078,0.480297958243267,
118,0,20231110,0.9983770923888052,0.4033259423503326,0.5255663414123765,0.36183221665754867,0.44369927903496253,
119,0,20231113,1.0103261125090326,0.7463976945244957,0.5423922864094533,0.47392857371067804,0.5081604300600656,
120,0,20231114,1.0044744212398402,0.5353580137441809,0.5243066893372142,0.5616938835396695,0.5430002864384419,
121,0,20231115,1.0063381710725,0.6319290465631929,0.5200248481590397,0.6378949182772896,0.5789598832181646,
122,0,20231116,0.9935511480571784,0.1887336438234642,0.5030772618501759,0.4520069013769459,0.4775420816135609,
123,0,20231117,1.0071291597717498,0.690175205145265,0.5143160919397771,0.503612631843974,0.5089643618918755,
124,0,20231120,1.0097333787836096,0.7326535136333407,0.5603114235452162,0.5371874542006899,0.548749438872953,
125,0,20231121,0.9958597500776843,0.3128739197872812,0.5272087182792627,0.5785675461886289,0.5528881322339458,
126,0,20231122,0.9913390717603716,0.1963652482269504,0.4708731251536273,0.4139642272158574,0.44241867618474234,
127,0,20231123,1.0091448067304332,0.8052293374695325,0.49376768940752913,0.438156168494588,0.4659619289510586,
128,0,20231124,0.9889677278215476,0.1905606027033016,0.4754720210190453,0.3973850627999281,0.43642854190948666,
129,0,20231127,0.9990897275804476,0.4310077519379845,0.4887174933257769,0.47559923070360616,0.48215836201469153,
130,0,20231128,1.007901653314179,0.7173864894795128,0.5148892055865418,0.4463182813735996,0.48060374348007073,
131,0,20231129,0.9940863726794028,0.2307351638618246,0.4719173280313193,0.4597098017597739,0.4658135648955466,
132,0,20231130,0.9950858489689288,0.301218161683278,0.4524056736929107,0.416446605008205,0.43442613935055785,
133,0,20231201,1.006500796933838,0.5914526129317981,0.4490326375569611,0.3744686461589668,0.41175064185796395,
134,0,20231204,1.0009839426129206,0.4575858250276855,0.47143698599064626,0.45008553321425376,0.46076125960245,
135,0,20231205,0.9826590272947588,0.08348095659876,0.4208791319451042,0.37750646485274775,0.39919279839892596,
136,0,20231206,1.0049243070493277,0.6304251550044287,0.4123601020593615,0.3904973122102913,0.4014287071348264,
137,0,20231207,0.9968401895767084,0.334514842711564,0.41416351230305176,0.3494736514382508,0.3818185818706513,
138,0,20231208,0.9900086324542026,0.2286916094753154,0.4168573757404155,0.39787720239710267,0.4073672890687591,
139,0,20231211,1.0105916793273175,0.7733008634049148,0.41419666956836393,0.44550243853059796,0.42984955404948094,
140,0,20231212,1.005593275027174,0.6026123533318575,0.448534315454077,0.5348682754040291,0.49170129542905305,
141,0,20231213,0.994038933629455,0.2668732020358486,0.43485643629556564,0.5475954729242068,0.4912259546098863,
142,0,20231214,0.9978699146627878,0.3869469026548672,0.4073198040601786,0.4188108193408577,0.41306531170051813,
143,0,20231215,0.9965160814712292,0.3019911504424778,0.4132578029418996,0.3186037517110645,0.36593077732648205,
144,0,20231218,0.9870662484783534,0.131858407079646,0.3991444900582637,0.2735988200589969,0.3363716550586303,
145,0,20231219,1.0013151928183073,0.5018817799424397,0.3916802539758171,0.3119104458215211,0.3517953498986691,
146,0,20231220,0.9903768005569648,0.1926991150442478,0.3696063614771972,0.2754797673554444,0.3225430644163208,
147,0,20231221,1.0072414300350891,0.7017699115044248,0.42113044105266934,0.4654502688303706,0.44329035494151997,
148,0,20231222,0.987215052123526,0.1889380530973451,0.38433984922707903,0.3611356932153391,0.3727377712212091,
149,0,20231225,0.9963777709660842,0.3457199734571998,0.3852736101225487,0.4121426460196564,0.39870812807110256,
150,0,20231226,0.9879240908969402,0.135971700198983,0.3775469510161877,0.22354324225117583,0.3005450966336818,
151,0,20231227,1.007680311404909,0.7188328912466844,0.37300795333633513,0.4001748549676223,0.3865914041519787,
152,0,20231228,1.0183997090508223,0.8372041583720415,0.39255727042301714,0.5640029166059028,0.47828009351446,
153,0,20231229,1.0146527203826925,0.7979664014146772,0.4368150370379195,0.7846678170111342,0.6107414270245268,
154,0,20240102,1.0032347036676608,0.5523872679045093,0.45060173414205634,0.7291859425637425,0.5898938383528994,
155,0,20240103,0.9968521053394964,0.3894783377541998,0.45789233308469984,0.5799440023577953,0.5189181677212475,
156,0,20240104,0.9972607861410868,0.3638373121131742,0.4772239085041605,0.435234305923961,0.45622910721406074,
157,0,20240105,0.9840330706108786,0.1009944751381215,0.4438166331038007,0.2847700416684984,0.36429333738614955,
158,0,20240108,0.9816366474554556,0.0777900552486188,0.4342408781208316,0.1808739474999714,0.3075574128104015,
159,0,20240109,1.0058803866124415,0.6816976127320955,0.43256818655647084,0.2868273810396118,0.3596977837980413,
160,0,20240110,0.9912174902990007,0.2218294299602298,0.43530913462837795,0.3271056993136479,0.3812074169710129,
161,0,20240111,1.0164866881355032,0.8433841396068036,0.4767811484741782,0.5823037274330428,0.5295424379536104,
162,0,20240112,0.9932475797768672,0.2900088417329796,0.48961757693534463,0.45174080376667086,0.47067919035100775,
163,0,20240115,0.9986006794001756,0.3951381215469613,0.46264301279370107,0.5095103676289148,0.48607669021130795,
164,0,20240116,0.9961585447572884,0.2703777335984096,0.4154074773958984,0.3185082322927834,0.3669578548443409,
165,0,20240117,0.9759571115825988,0.050364479787939,0.3531073172603369,0.2386267783111032,0.29586704778572004,
166,0,20240118,0.992558886849122,0.2660631485979244,0.3292469739847881,0.1956017873280909,0.26242438065643947,
167,0,20240119,0.9877988912790612,0.1662618679620225,0.3106456015021066,0.16089649878262854,0.2357710501423676,
168,0,20240122,0.9431439581312708,0.0260543166261868,0.2824970185448577,0.15279311106204446,0.21764506480345108,
169,0,20240123,1.002716726216435,0.5486862442040186,0.3198046659670158,0.2470008095974092,0.2834027377822125,
170,0,20240124,1.0173629254726602,0.8125827814569536,0.38103739315104374,0.4624411140957196,0.42173925362338166,
171,0,20240125,1.035696854316013,0.9476936658574266,0.403203730911488,0.7696542305061328,0.5864289807088103,
172,0,20240126,0.9989174938975548,0.4515559479143677,0.42234760740766614,0.7372774650762492,0.5798125362419577,
173,0,20240129,0.970049009872852,0.0957634598411298,0.36004588409386,0.4983376912043079,0.42919178764908394,
174,0,20240130,0.9683692876358398,0.0450132391879965,0.33962958388177805,0.1974442156478312,0.26853689976480466,
175,0,20240131,0.9531290959245288,0.0626516655636444,0.3119223792165016,0.06780945486425678,0.1898659170403792,
176,0,20240201,0.984301860053435,0.1958967571144937,0.3057156311761753,0.10118722062204476,0.20345142589911003,
177,0,20240202,0.9585225477253622,0.0763291418486654,0.3078793530145692,0.11162585484226772,0.20975260392841846,
178,0,20240205,0.9187523786257804,0.0741394527802295,0.2918857116964279,0.11545511724779607,0.20367041447211198,
179,0,20240206,1.0223814004617109,0.6823295830575777,0.3348913546210575,0.27759939256215743,0.3062453735916075,
180,0,20240207,0.985399566103921,0.415177586587249,0.3673182937844794,0.3905488741416853,0.37893358396308235,
181,0,20240208,1.065419077540409,0.9108954565505072,0.3975023948133534,0.6694675420651112,0.5334849684392323,
182,0,20240219,1.0341745209205817,0.8028231142479048,0.3966890892125994,0.7096320524618869,0.5531605708372431,
183,0,20240220,1.013650505416845,0.6711513012792236,0.3736438921644158,0.7949566240258784,0.5843002580951471,
184,0,20240221,1.0171959634442038,0.7847375385972651,0.40140902472132395,0.752903984708131,0.5771565047147275,
185,0,20240222,1.023298819513793,0.8857520952801059,0.4672414110079052,0.7805469783855314,0.6238941946967184,
186,0,20240223,1.0268456910519876,0.8488859474961394,0.5342308033669171,0.8397918604578368,0.687011331912377,
187,0,20240226,1.0137030604582842,0.6846866725507502,0.586067053949176,0.806441571775665,0.6962543128624206,
188,0,20240227,1.026777045623349,0.9382307522611956,0.6479282202114011,0.8239344574360284,0.7359313388237148,
189,0,20240228,0.9416953282059924,0.0491947937348334,0.6456670245352485,0.557370739515593,0.6015188820254207,
190,0,20240229,1.0364579844637796,0.9761747187293184,0.7208366300310058,0.6545334215751156,0.6876850258030607,
191,0,20240301,1.0110673611189989,0.6607851786501985,0.7190412629970576,0.5620515637047833,0.6405464133509204,
192,0,20240304,1.0018251443526314,0.3945743273048082,0.7173243247235207,0.6771780748947749,0.6972511998091477,
193,0,20240305,0.9856348985732084,0.188354653727393,0.6571125911549279,0.41457138656079984,0.5358419888578638,
194,0,20240306,1.010631665970062,0.6461504522391353,0.6440565359875305,0.40969314442377874,0.5268748402056547,
195,0,20240307,0.9932222953474956,0.313478932274432,0.6142505052371312,0.38266134608031993,0.49845592565872554,
196,0,20240308,1.0099343915621783,0.6768144716523273,0.6052569163250531,0.5454812853886314,0.5753691008568422,
197,0,20240311,1.018848773785089,0.8336275375110327,0.6009132031776303,0.6079736471459306,0.6044434251617805,
198,0,20240312,1.0121798977110066,0.6966688727112288,0.5882284469455544,0.7357036272915295,0.661966037118542,
199,0,20240313,1.0014649657392007,0.4203793559770622,0.5662028372310804,0.6502252553997745,0.6082140463154275,
200,0,20240314,0.9952097388627712,0.3028231142479047,0.5132522007299728,0.47329044764539846,0.4932713241876856,
201,0,20240315,1.0141119692610752,0.8182219280829472,0.5773377952589823,0.5138081327693046,0.5455729640141435,
202,0,20240318,1.0189952836146494,0.8662842012356575,0.5681802521345106,0.6624430811888364,0.6153116666616736,
203,0,20240319,0.99733539155025,0.3266431407146008,0.5403350823065441,0.6703830900110684,0.6053590861588063,
204,0,20240320,1.011900050094319,0.7400220507166483,0.5691223925908641,0.6443164642223022,0.6067194284065831,
205,0,20240321,1.001855993218001,0.4425578831312018,0.5903059950411816,0.5030743581874836,0.5466901766143326,
206,0,20240322,0.9864537940759875,0.1770672546857773,0.5512157285784017,0.453215729511209,0.5022157290448054,
207,0,20240325,0.9772977992270924,0.1479603087100331,0.5374225099480352,0.255861815509004,0.3966421627285196,
208,0,20240326,1.000927030401746,0.5050705467372134,0.523110516205109,0.2766993700443412,0.3999049431247251,
209,0,20240327,0.968684823534272,0.0967386513882768,0.46170310902821265,0.24992316894517433,0.3558131389866935,
210,0,20240328,1.0230760170136617,0.8596607182198722,0.4752857628205997,0.4871566387817874,0.48122120080119357,
211,0,20240329,1.0123498669771045,0.74283825473777,0.5021573377173253,0.5664125414486395,0.5342849395829824,
212,0,20240401,1.0224003946194118,0.8810572687224669,0.5503435172568721,0.8278520805600363,0.6890977989084542,
213,0,20240402,0.9998382778993332,0.4543052191147324,0.5200171248428541,0.6927335808583229,0.6063753528505885,
214,0,20240403,0.9924502928057688,0.3469162995594714,0.47673646636983863,0.5607595957988902,0.5187480310843644,
215,0,20240408,0.9924502928057688,0.3469162995594714,0.4784258962735779,0.38271260607789165,0.43056925117573475,
216,0,20240409,0.9924503748263273,0.3469162995594714,0.4456670836771465,0.3469162995594714,0.39629169161830896,
217,0,20240410,0.9924504817788706,0.3469162995594714,0.43769695171283557,0.3469162995594713,0.3923066256361534,
218,0,20240411,0.9924504817788706,0.3469162995594714,0.45185103878564353,0.3469162995594713,0.3993836691725574,
219,0,20240412,0.992450645396288,0.3469162995594714,0.46843070468976333,0.3469162995594713,0.4076735021246173,-0.1269348569574622
