,id,CollegeCode,MajorCode,MajorName,PlanNature,PlannedEnrollmentCount,MajorLowestAdmissionScore,MajorRegisteredApplicantsCount,DurationOfStudy,TuitionFee,LocationOfSchool,MajorNotes,ranking
451,1930,E63,13,网络与新媒体,非定向,2,498,3,4,5060,,,3994.0
452,1933,243,13,经济管理试验班,非定向,1,574,1,4,5000,北京市,包含专业：经济学、数字经济、金融学、金融科技、会计学、财务管理、工商管理、工程管理、物流管理、供应链管理、信息管理与信息系统、保密管理,486.0
453,1934,751,13,法学,非定向,39,549,43,4,4620,南校区,,1162.0
454,1937,B82,13,法学,非定向,4,561,5,4,5510,丽湖校区,,797.0
455,1940,410,13,思想政治教育,非定向,2,540,2,4,5000,校本部,,1465.0
456,1955,274,13,广播电视编导,非定向,1,515,1,4,13000,昌林路校区,,2798.0
457,1958,308,14,社会科学试验班,非定向,2,621,1,4,,校本部,包含专业：政治学与行政学、行政管理、国际政治、社会学、社会工作,40.0
458,1961,296,14,日语,非定向,2,529,1,4,5500,甘肃兰州,,1963.0
459,1965,M32,14,政治学与行政学,非定向,3,566,3,4,5000,主校区,,654.0
460,1970,082,14,自然地理与资源环境,非定向,1,546,1,4,5500,校本部,,1254.0
461,1976,035,14,工商管理类,非定向,2,561,2,4,4400,柳林校区,包含专业：工商管理、市场营销、旅游管理、供应链管理、人力资源管理,797.0
462,1981,327,14,行政管理,非定向,1,548,1,4,5200,苏州,,1193.0
463,1985,046,14,财务管理,非定向,3,526,5,4,4400,校本部,,2140.0
464,1987,243,14,外国语言文学类,非定向,3,548,1,4,5500,北京市,包含专业：英语、西班牙语、葡萄牙语,1193.0
465,1988,751,14,纪检监察,非定向,19,544,25,4,4620,南校区,,1321.0
466,2000,317,14,历史学类,非定向,3,558,3,4,5200,随园校区,包含专业：历史学(师范、非师范)、考古学,888.0
467,2005,025,14,经济学类,非定向,2,579,2,4,5000,按学校两校区建设规划和办学实际确定,包含专业：经济学、国民经济管理,403.0
468,2012,029,14,工商管理,非定向,2,492,1,4,5000,长安校区,,4471.0
469,2014,823,14,历史学,非定向,5,488,8,4,4800,,,4799.0
470,2019,274,14,影视摄影与制作,非定向,1,543,1,4,13000,昌林路校区,,1358.0
471,2022,964,14,税收学,非定向,2,529,2,4,6500,文翔路校区,,1963.0
472,2025,066,14,风景园林,非定向,1,518,0,4,5850,武汉市,,2604.0
473,2028,005,14,工商管理类（财务会计方向）,非定向,2,494,3,4,4400,银川,包含专业：会计学、财务管理,4305.0
474,2030,605,14,历史学类,非定向,2,548,4,4,4400,主校区,包含专业：历史学、考古学、世界史,1193.0
475,2034,052,14,电子商务,非定向,2,480,0,4,4900,龙湖东校区,,5564.0
476,2041,007,14,旅游管理,非定向,3,482,1,4,4500,校本部,,5380.0
477,2043,796,15,中医养生学,非定向,1,539,1,5,7660,校本部,不招色盲色弱,1502.0
478,2049,007,15,教育学类,非定向,4,502,5,4,4500,校本部,包含专业：教育学、教育技术学,3698.0
479,2050,377,15,会计学,非定向,3,567,5,4,6060,番禺校区,,634.0
480,2059,M32,15,新闻传播学类,非定向,2,560,2,4,5000,主校区,包含专业：新闻学、广播电视学,826.0
481,2060,562,15,学前教育（师范）,非定向,2,487,1,4,4400,主校区,,4902.0
482,2068,006,15,英语,非定向,5,485,4,4,4400,武侯校区,,5083.0
483,2080,243,15,新闻传播学类,非定向,2,548,2,4,5000,北京市,包含专业：传播学、网络与新媒体,1193.0
484,2083,711,15,法学,非定向,4,538,5,4,5175,东山校区,,1540.0
485,2085,751,15,政治学与行政学,非定向,18,531,19,4,4620,南校区,,1864.0
486,2088,752,15,学前教育（师范类）,非定向,25,476,33,4,4200,盛乐校区,,5964.0
487,2093,308,15,法学（卓越法律人才基地）,非定向,1,629,1,4,,校本部,,26.0
488,2094,302,15,中国语言文学类,非定向,5,604,7,4,5200,八里台校区津南校区,国家文科基础学科人才培养和科学研究优秀基地，国家级一流本科专业，中国语言文学博士一级学科；汉语国际教育为八大国家对外汉语教学基地之一。各专业均有与海外名校的交流项目。包含专业：汉语言文学、新闻学、网络与新媒体、汉语国际教育,121.0
489,2096,304,15,城乡规划,非定向,1,643,1,4,5000,校本部,,
490,2104,964,15,工商管理,非定向,1,527,1,4,6500,文翔路校区,,2073.0
491,2109,005,15,法学,非定向,11,506,15,4,4400,银川,,3407.0
492,2113,301,15,新闻传播学类,非定向,3,570,3,4,6000,长沙,包含专业：新闻学、广告学,570.0
493,2127,301,16,历史学,非定向,2,571,2,4,5300,长沙,,548.0
494,2131,027,16,人力资源管理（数智人力）,非定向,1,517,1,4,4660,南昌市,,2666.0
495,2137,464,16,法学,非定向,2,528,3,4,5000,雨母校区,,2023.0
496,2139,384,16,社会学类,非定向,1,556,1,4,6500,松江校区,包含专业：社会学、社会工作、社会政策,942.0
497,2140,927,16,历史学（师范类）,非定向,4,508,4,4,4180,桂林洋校区,,3251.0
498,2149,A48,16,学前教育（师范）,非定向,4,490,4,4,6095,杭州萧山校区,,4645.0
499,2160,042,16,人力资源管理,非定向,2,488,2,4,,天门山校区,,4799.0
500,2162,294,16,法学类,非定向,1,648,0,4,5000,北京市,包含专业：法学、法学(国际班),
501,2165,006,16,法语,非定向,3,485,0,4,4400,武侯校区,,5083.0
502,2167,941,16,工商管理类,非定向,3,551,3,4,5500,长安校区,包含专业：工商管理、会计学、旅游管理,1095.0
503,2169,338,16,英语,非定向,1,533,1,4,6000,校本部,,1777.0
504,2170,035,16,财政学类,非定向,2,547,3,4,4400,柳林校区,包含专业：财政学、税收学,1216.0
505,2175,LA4,16,国际经济与贸易（中外合作办学）,非定向,2,555,2,4,30000,嘉定校区,中澳合作,967.0
506,2180,297,16,俄语,非定向,2,562,2,4,5810,前卫南区,零起点培养,771.0
507,2181,243,16,法学,非定向,3,569,5,4,5000,北京市,,596.0
508,2182,276,16,法语,非定向,1,573,1,4,6000,校本部,,511.0
509,2185,E63,16,日语,非定向,2,490,0,4,4400,,,4645.0
510,2187,751,16,社会学,非定向,20,518,20,4,4620,北校区,,2604.0
511,2189,551,16,阿拉伯语,非定向,1,488,0,4,5400,马场道校区,,4799.0
512,2210,027,17,市场营销（数字营销）,非定向,1,515,0,4,4660,南昌市,,2798.0
513,2220,308,17,经济学类（拔尖学生培养基地）,非定向,2,633,4,4,,校本部,包含专业：经济学、经济学(数理经济方向拔尖项目)、经济学(国际项目UIPE)、金融学、国际经济与贸易(国际经济学)、国际经济与贸易(国际经济学方向)、财政学、保险学,19.0
514,2229,562,17,教育学类（师范）,非定向,7,521,7,4,4400,主校区,学生入校一年后分流，均可进入教育学（师范）、小学教育（师范）专业学习。其中小学教育（师范）专业含语文、数学、英语、思品辅导员、科学五个方向，英语方向5400元/人/年。包含专业：教育学(师范)、小学教育(师范),2426.0
515,2233,463,17,公共管理类,非定向,2,538,3,4,5200,,包含专业：行政管理,1540.0
516,2235,754,17,税收学,非定向,17,493,20,4,4400,西校区,,4384.0
517,2237,042,17,供应链管理,非定向,2,478,0,4,,天门山校区,,5780.0
518,2238,150,17,英语,非定向,2,468,1,4,4800,主校区,,6832.0
519,2239,006,17,日语,非定向,2,497,3,4,4400,武侯校区,,4071.0
520,2242,035,17,经济与贸易类,非定向,1,570,1,4,8000,柳林校区,包含专业：国际商务(双语实验班)、国际经济与贸易(双语实验班),570.0
521,2251,942,17,语言学,非定向,1,497,0,4,5400,长安校区,,4071.0
522,2253,297,17,西班牙语,非定向,2,549,1,4,5290,前卫南区,零起点培养,1162.0
523,2258,751,17,社会工作,非定向,12,506,12,4,4620,北校区,,3407.0
524,2266,752,17,小学教育（语文）（师范类）,非定向,20,492,29,4,4600,盛乐校区,,4471.0
525,2268,302,17,工商管理类,非定向,5,604,1,4,5200,八里台校区津南校区,国际会计特色班是与加拿大特许专业会计师协会合作培养，主要专业课双语授课；工商管理专业核心课程则采用全英文授课。包含专业：工商管理、人力资源管理、财务管理、会计学、会计学(国际会计)、市场营销、物流管理、图书馆学、档案学、旅游管理、会展经济与管理,121.0
526,2272,631,17,法学,非定向,2,543,2,4,5000,天津校区,,1358.0
527,2283,298,18,公共管理类（含政治）,非定向,5,586,4,4,5460,思明校区,包含专业：政治学与行政学、行政管理、国际政治、外交学,288.0
528,2301,026,18,新闻传播学类,非定向,1,519,0,4,4800,校本部,学生大学二年级依据个人意愿、学习成绩、综合表现和学校相关规定在所录取专业类内确定专业。包含专业：新闻学、广告学,2539.0
529,2303,042,18,历史学（师范类）,非定向,2,527,3,4,,天门山校区,,2073.0
530,2306,006,18,朝鲜语,非定向,3,485,0,4,4400,武侯校区,,5083.0
531,2318,941,18,图书情报与档案管理类,非定向,2,543,2,4,5500,长安校区,包含专业：图书馆学、档案学,1358.0
532,2321,297,18,日语,非定向,1,549,0,4,5810,前卫南区,零起点培养,1162.0
533,2322,751,18,政治学、经济学与哲学,非定向,19,528,24,4,4620,南校区,,2023.0
534,2325,551,18,汉语国际教育,非定向,2,523,2,4,4400,滨海校区,,2319.0
535,2327,048,18,市场营销（数字化营销）,非定向,1,485,0,4,4200,校本部,,5083.0
536,2342,964,18,经济学,非定向,1,543,1,4,6500,上川路校区,,1358.0
537,2346,691,18,公共事业管理,非定向,5,499,5,4,5510,番禺校区,不招单色识别不全者,3913.0
538,2355,964,19,国际经济与贸易,非定向,1,521,1,4,6500,上川路校区,,2426.0
539,2361,289,19,俄语,非定向,2,557,0,4,4440,江安校区,国家级一流本科专业建设点,924.0
540,2362,324,19,朝鲜语（韩语）,非定向,1,540,0,4,4500,武汉市,,1465.0
541,2366,021,19,英语,非定向,11,482,14,4,4800,开发区校区,,5380.0
542,2368,617,19,工商管理类,非定向,5,498,5,4,6325,历城校区,包含专业：会计学、财务管理、市场营销、人力资源管理,3994.0
543,2369,A95,19,法学,非定向,1,536,1,4,4800,郑东校区,,1630.0
544,2376,296,19,工商管理类,非定向,3,557,4,4,5500,甘肃兰州,包含专业：会计学、市场营销、人力资源管理、信息管理与信息系统、行政管理,924.0
545,2381,754,19,资产评估,非定向,8,482,12,4,4400,西校区,,5380.0
546,2383,250,19,法学,非定向,4,567,7,4,5520,校本部,,634.0
547,2385,018,19,电子商务及法律,非定向,1,519,0,4,5350,校本部,,2539.0
548,2389,390,19,经济管理试验班（医药方向）,非定向,2,531,2,4,5200,江宁校区,包含专业：药事管理、国际经济与贸易、工商管理、经济学、健康服务与管理,1864.0
549,2392,042,19,世界史,非定向,2,478,1,4,,天门山校区,,5780.0
550,2396,006,19,新闻传播学类,非定向,4,488,5,4,4400,航空港校区,包含专业：新闻学、广播电视学,4799.0
551,2400,035,19,经济学（经管国际化创新实验班）,非定向,1,566,1,4,8000,柳林校区,,654.0
552,2402,327,19,教育学（师范）,非定向,1,543,1,4,5200,苏州,,1358.0
553,2403,019,19,国际商务,非定向,1,575,1,4,5000,北京昌平,,472.0
554,2411,048,19,人力资源管理,非定向,1,507,1,4,4200,校本部,,3321.0
555,2414,297,19,朝鲜语,非定向,2,549,1,4,5810,前卫南区,零起点培养,1162.0
556,2418,751,19,马克思主义理论,非定向,19,519,20,4,4620,南校区,,2539.0
557,2422,551,19,国际经济与贸易,非定向,1,500,2,4,4400,滨海校区,,3851.0
558,2423,399,19,英语（医学）,非定向,1,526,1,4,5800,良乡校区,,2140.0
559,2432,752,19,特殊教育（师范类）,非定向,18,477,24,4,4200,盛乐校区,,5879.0
560,2438,463,1A,英语,非定向,2,522,1,4,5200,,,2367.0
561,2439,279,1A,哲学（珠海）,非定向,2,583,2,4,6060,珠海校区,,336.0
562,2440,292,1A,人文科学试验班,非定向,2,617,0,4,5300,校本部,包含专业：古典文献学、汉语言文学、哲学、历史学、文物与博物馆学、考古学,54.0
563,2445,192,1A,市场营销,非定向,4,499,1,4,5200,江浦校区,,3913.0
564,2446,751,1A,汉语言文学,非定向,9,558,12,4,4620,南校区,基地,888.0
565,2449,033,1A,国际事务与国际关系,非定向,3,486,5,4,8000,主校区,,5000.0
566,2452,920,1A,历史学类,非定向,3,515,3,4,5000,龙河校区,包含专业：历史学、考古学,2798.0
567,2456,031,1A,会计学,非定向,3,548,3,4,5720,江苏省南京市,,1193.0
568,2457,617,1A,金融学,非定向,5,487,5,4,6325,历城校区,,4902.0
569,2459,292,1B,新闻传播学类,非定向,2,617,0,4,5300,校本部,包含专业：新闻学、传播学,54.0
570,2464,031,1B,财务管理,非定向,2,552,2,4,5720,江苏省南京市,,1060.0
571,2469,751,1B,汉语言文学,非定向,32,542,37,4,4620,南校区,,1399.0
572,2473,844,1C,政治学与行政学,非定向,3,536,4,4,6060,广州校区大学城校园,,1630.0
573,2476,920,1C,应用心理学,非定向,2,531,2,4,5000,龙河校区,,1864.0
574,2477,751,1C,汉语国际教育,非定向,19,523,19,4,4620,南校区,,2319.0
575,2483,033,1D,旅游管理,非定向,2,476,1,4,8000,主校区,,5964.0
576,2484,751,1D,英语,非定向,37,507,40,4,4620,南校区,要求英语单科成绩（包括笔试、口试）及格,3321.0
577,2488,751,1E,俄语,非定向,19,482,7,4,4620,南校区,,5380.0
578,2495,920,1E,新闻传播学类,非定向,2,537,2,4,5000,龙河校区,包含专业：新闻学、广播电视学、编辑出版学、网络与新媒体,1592.0
579,2496,463,1E,汉语言文学,非定向,2,554,2,4,5200,,,1008.0
580,2500,LR3,1F,金融学（中外合作办学）,非定向,2,498,2,4,26000,净月校区,只招收有专业志愿的考生，与澳大利亚查尔斯特大学合作办学,3994.0
581,2503,591,1F,法学,非定向,2,544,2,4,4920,校本部,,1321.0
582,2505,751,1F,日语,非定向,11,482,10,4,4620,南校区,,5380.0
583,2511,751,1G,新闻学,非定向,27,515,27,4,4620,南校区,,2798.0
584,2515,033,1G,汉语国际教育,非定向,5,505,5,4,8000,主校区,,3490.0
585,2518,LR3,1G,会计学（中外合作办学）,非定向,2,508,3,4,26000,净月校区,只招收有专业志愿的考生，与澳大利亚查尔斯特大学合作办学,3251.0
586,2522,591,1H,财政学类,非定向,2,514,2,4,4920,校本部,包含专业：财政学、金融学,2857.0
587,2523,920,1H,财政学,非定向,2,541,3,4,5000,蜀山校区,,1432.0
588,2524,751,1H,网络与新媒体,非定向,26,489,26,4,4620,南校区,,4718.0
589,2526,033,1H,汉语言文学,非定向,1,517,2,4,8000,主校区,,2666.0
590,2528,925,1H,会计学,非定向,2,543,2,4,4600,观澜湖校区,,1358.0
591,2533,751,1J,历史学,非定向,10,543,11,4,4620,南校区,基地,1358.0
592,2535,192,1J,法学,非定向,2,531,4,4,5200,江浦校区,,1864.0
593,2536,925,1J,工商管理,非定向,3,526,4,4,4600,观澜湖校区,,2140.0
594,2538,033,1J,新闻学,非定向,1,503,2,4,8000,主校区,,3612.0
595,2544,751,1K,历史学,非定向,21,529,24,4,4620,南校区,,1963.0
596,2550,307,1L,人文科学试验班（励耘实验班）,非定向,2,610,2,4,4800,北京校区,包含专业：汉语言文学、历史学、哲学,86.0
597,2553,192,1L,日语,非定向,2,499,1,4,5200,江浦校区,,3913.0
598,2557,920,1L,工商管理类,非定向,2,519,2,4,5000,蜀山校区,包含专业：会计学、工商管理、市场营销、人力资源管理,2539.0
599,2558,464,1L,会计学,非定向,3,518,3,4,5000,雨母校区,,2604.0
600,2559,925,1L,农林经济管理,非定向,1,509,0,4,4600,观澜湖校区,,3183.0
601,2561,925,1M,行政管理,非定向,2,519,2,4,4600,海甸校区,一年级在城西基础教学部,2539.0
602,2562,753,1M,工商管理,非定向,30,468,2,4,4400,新城校区,,6832.0
603,2565,463,1M,工商管理类,非定向,3,552,3,4,5200,,包含专业：会计学、人力资源管理、市场营销,1060.0
604,2567,363,1N,翻译,非定向,1,506,1,4,5800,东丽校区,,3407.0
605,2573,920,1N,物流管理,非定向,2,527,2,4,5000,蜀山校区,,2073.0
606,2575,363,1P,思想政治教育,非定向,2,489,3,4,5200,东丽校区,,4718.0
607,2578,751,1P,文物与博物馆学,非定向,23,506,26,4,4620,南校区,,3407.0
608,2579,033,1P,跨境电子商务,非定向,2,476,1,4,8000,主校区,,5964.0
609,2587,K11,1Q,教育学类（师范类）,非定向,5,490,5,4,4400,东、西校区,包含专业：学前教育、小学教育,4645.0
610,2588,925,1Q,旅游管理类,非定向,3,526,4,4,4600,观澜湖校区,包含专业：旅游管理、酒店管理、会展经济与管理,2140.0
611,2590,751,1Q,行政管理,非定向,18,520,18,4,4620,南校区,,2482.0
612,2591,844,1Q,法学,非定向,3,564,4,4,6060,广州校区大学城校园,,702.0
613,2592,591,1Q,政治学类,非定向,2,527,2,4,4920,校本部,包含专业：政治学与行政学、社会工作,2073.0
614,2599,920,1R,俄语,非定向,3,515,0,4,5000,蜀山校区,,2798.0
615,2600,751,1R,劳动与社会保障,非定向,17,486,17,4,4620,南校区,,5000.0
616,2604,751,1S,土地资源管理,非定向,20,482,19,4,4620,南校区,,5380.0
617,2605,738,1S,工商管理,非定向,3,503,4,4,6600,金家岭校区,,3612.0
618,2613,751,1T,旅游管理,非定向,11,502,13,4,4620,南校区,,3698.0
619,2614,363,1U,工商管理类（航空运输管理）,非定向,6,516,6,4,5200,东丽校区,包含专业：工商管理、会计学、财务管理、经济与金融、公共事业管理,2726.0
620,2619,749,1U,工商管理类,非定向,2,519,2,4,4000,呈贡校区,大类培养分流办法详见《云南大学2023年本科招生章程》。包含专业：工商管理、财务管理、会计学、人力资源管理、物流管理、旅游管理,2539.0
621,2620,844,1U,汉语言文学（师范）,非定向,4,565,4,4,6060,广州校区大学城校园,,674.0
622,2623,B94,1V,新闻学,非定向,6,484,6,4,5280,日照校区,,5193.0
623,2629,920,1W,法学类,非定向,2,546,3,4,5500,蜀山校区,包含专业：法学、知识产权,1254.0
624,2631,749,1W,行政管理,非定向,2,489,2,4,4000,呈贡校区,,4718.0
625,2637,920,1Y,行政管理,非定向,3,531,3,4,5000,蜀山校区,,1864.0
626,2639,076,1Z,历史学（师范类）,非定向,2,512,2,4,3100,校本部,,2994.0
627,2644,B02,20,英语,非定向,1,484,0,4,4500,长沙市,,5193.0
628,2654,442,20,工商管理类,非定向,1,535,1,4,5300,下沙校区,包含专业：会计学、工商管理、人力资源管理,1677.0
629,2655,283,20,文科试验班类,非定向,7,578,7,4,5720,,包含专业：社会学、汉语言文学、旅游管理、哲学、国际经济与贸易、金融学、经济学、金融工程、法学、艺术史论,420.0
630,2667,399,20,英语（中医药国际传播）,非定向,1,526,0,4,5800,良乡校区,,2140.0
631,2672,801,20,国际经济与贸易,非定向,1,492,1,4,5980,沈阳蒲河校区,,4471.0
632,2675,019,20,行政管理,非定向,1,567,1,4,5000,北京昌平,,634.0
633,2679,006,20,会计学,非定向,4,526,4,4,4400,航空港校区,,2140.0
634,2683,250,20,英语,非定向,3,508,2,4,5200,校本部,,3251.0
635,2700,289,20,法语,非定向,2,557,2,4,4440,江安校区,国家级一流本科专业建设点,924.0
636,2702,052,20,金融学类,非定向,2,506,2,4,4900,龙湖东校区,包含专业：金融工程、保险学、投资学、互联网金融,3407.0
637,2704,162,20,经济学类,非定向,1,548,1,4,4500,校本部,包含专业：经济学、国际经济与贸易,1193.0
638,2705,021,20,日语,非定向,13,468,8,4,4800,开发区校区,,6832.0
639,2706,025,20,公共管理类,非定向,2,575,2,4,5000,按学校两校区建设规划和办学实际确定,包含专业：行政管理、公共事业管理、城市管理、国际政治,472.0
640,2715,310,21,经济管理试验班（含双学士学位项目）,非定向,2,621,2,4,7150,校本部,含经济学-数学与应用数学双学士学位项目。包含专业：经济学、金融学、会计学、工商管理、人力资源管理、大数据管理与应用(大数据和商务管理),40.0
641,2719,296,21,戏剧影视文学,非定向,2,529,0,4,5000,甘肃兰州,,1963.0
642,2721,363,21,航空安防管理,非定向,2,488,0,4,5200,宁河校区,原则上只招收男生。报考考生建议身体符合《空勤人员和空中交通管制员体检鉴定医学标准》（AC-67FS-001）相关规定，男性身高1.70-1.85米，不招色盲、色弱考生。,4799.0
643,2743,006,21,工商管理类,非定向,7,494,7,4,4400,航空港校区,包含专业：市场营销、财务管理、人力资源管理、物流管理,4305.0
644,2747,003,21,哲学类,非定向,2,549,2,4,5000,丰台校区,包含专业：哲学、宗教学,1162.0
645,2750,754,21,财政学,非定向,11,497,13,4,4400,西校区,新文科实验班,4071.0
646,2751,250,21,日语,非定向,3,536,3,4,5200,校本部,,1630.0
647,2762,025,21,体育经济与管理,非定向,1,549,1,4,5000,按学校两校区建设规划和办学实际确定,,1162.0
648,2765,713,21,护理学,非定向,2,503,2,4,5600,校本部,,3612.0
649,2766,920,21,社会学类,非定向,3,527,3,4,5000,蜀山校区,包含专业：社会学、社会工作,2073.0
650,2770,052,21,经济与贸易类,非定向,2,496,3,4,4900,龙湖东校区,包含专业：国际经济与贸易、贸易经济,4144.0
651,2782,B02,21,应用心理学,非定向,1,495,1,4,4500,长沙市,,4212.0
652,2792,025,22,法学（卓越法治人才教育培养计划）,非定向,2,587,2,4,5000,按学校两校区建设规划和办学实际确定,,274.0
653,2795,702,22,政治学与行政学,非定向,2,530,2,4,5300,校本部,,1911.0
654,2798,920,22,政治学与行政学,非定向,2,542,3,4,5000,蜀山校区,,1399.0
655,2799,237,22,汉语言文学,非定向,1,569,1,4,4500,犀浦校区,,596.0
656,2801,052,22,新闻传播学类,非定向,2,482,2,4,4900,龙湖东校区,包含专业：新闻学、广告学、网络与新媒体,5380.0
657,2806,324,22,历史学类,非定向,1,565,2,4,4500,武汉市,包含专业：历史学、历史学(文遗班)、历史学(开沅班，国家拔尖学生培养基地)、历史学(国家文科基地班),674.0
658,2810,005,22,英语,非定向,2,472,1,4,4000,银川,,6374.0
659,2833,551,22,工商管理类,非定向,2,496,2,4,4400,滨海校区,包含专业：会计学、财务管理、国际商务、人力资源管理,4144.0
660,2835,048,22,法学,非定向,1,522,1,4,4200,校本部,,2367.0
661,2838,046,22,法学,非定向,4,532,6,4,4400,校本部,,1820.0
662,2845,035,22,法学,非定向,1,574,2,4,4400,柳林校区,,486.0
663,2847,019,22,思想政治教育,非定向,1,577,1,4,5000,北京昌平,,434.0
664,2850,105,22,经济与贸易类（国贸、法学、行管）,非定向,2,570,2,4,5500,长安校区,,570.0
665,2851,006,22,历史学类,非定向,4,517,5,4,4400,武侯校区,包含专业：历史学、文物与博物馆学,2666.0
666,2853,003,22,经济学类,非定向,2,577,2,4,5000,丰台校区,包含专业：经济学、财政学、金融学、国际经济与贸易、数字经济,434.0
667,2854,754,22,国际经济与贸易,非定向,50,468,7,4,4400,西校区,,6832.0
668,2856,250,22,政治学与行政学,非定向,4,542,4,4,4800,校本部,,1399.0
669,2863,A48,22,历史学（师范）,非定向,2,510,2,4,5300,金华校区,,3112.0
670,2870,162,23,工商管理类,非定向,2,546,2,4,4500,校本部,包含专业：工商管理(双语教学班)、市场营销、会计学、旅游管理,1254.0
671,2873,170,23,工商管理类（数智经济与管理试验班）,非定向,3,545,4,4,5000,校本部,学生进校一年后，可进入工商管理、会计学、国际经济与贸易、金融工程专业学习,1288.0
672,2877,A95,23,会计学,非定向,1,532,1,4,4800,郑东校区,,1820.0
673,2878,027,23,税收学（数字税收）,非定向,1,542,1,4,4660,南昌市,,1399.0
674,2887,073,23,工商管理类,非定向,2,580,2,4,5000,北京市海淀区,包含专业：工商管理、会计学、大数据管理与应用,386.0
675,2892,310,23,法学试验班（含双学士学位项目）,非定向,1,623,1,4,7150,校本部,含法学-经济学双学士学位项目。包含专业：法学,35.0
676,2893,442,23,新闻传播学类,非定向,1,522,1,4,5300,临平校区,包含专业：传播学、汉语言文学,2367.0
677,2896,006,23,旅游管理,非定向,3,485,2,4,4400,武侯校区,,5083.0
678,2897,374,23,工商管理类,非定向,1,529,1,4,4800,杭州市,包含专业：工商管理、财务管理、市场营销,1963.0
679,2899,003,23,法学类,非定向,5,580,5,4,5000,丰台校区,包含专业：法学、法学(涉外法治),386.0
680,2910,035,23,法学（法学与会计学双学位）,非定向,1,574,1,4,4400,柳林校区,,486.0
681,2912,054,23,会展经济与管理,非定向,2,471,0,4,4500,北校区,,6497.0
682,2918,B82,23,工商管理,非定向,2,551,2,4,5510,丽湖校区,,1095.0
683,2919,048,23,商务英语（实验班）,非定向,1,498,1,4,5000,校本部,,3994.0
684,2928,752,23,中国少数民族语言文学,非定向,30,470,1,4,4200,盛乐校区,,6623.0
685,2934,005,23,日语,非定向,1,472,0,4,4000,银川,,6374.0
686,2950,073,24,法学,非定向,1,590,1,4,5000,北京市海淀区,,234.0
687,2958,837,24,朝鲜语,非定向,2,472,1,4,5060,延吉校区,招汉语答卷非朝鲜族考生,6374.0
688,2959,006,24,公共管理类,非定向,5,497,5,4,4400,航空港校区,包含专业：公共事业管理、行政管理,4071.0
689,2960,875,24,商务英语,非定向,2,481,1,4,5000,哈尔滨市,,5476.0
690,2961,082,24,国际经济与贸易,非定向,2,519,1,4,5000,校本部,,2539.0
691,2973,019,24,政治学与行政学,非定向,1,578,1,4,5000,北京昌平,,420.0
692,2978,048,24,会计学（注册会计师）,非定向,2,523,2,4,4200,校本部,,2319.0
693,2979,046,24,公共管理类,非定向,6,488,6,4,4400,校本部,包含专业：公共事业管理、行政管理、土地资源管理,4799.0
694,2993,005,24,阿拉伯语,非定向,1,472,0,4,4000,银川,,6374.0
695,2998,B02,24,市场营销,非定向,1,484,0,4,5000,长沙市,,5193.0
