,id,CollegeCode,MajorCode,MajorName,PlanNature,PlannedEnrollmentCount,MajorLowestAdmissionScore,MajorRegisteredApplicantsCount,DurationOfStudy,TuitionFee,LocationOfSchool,MajorNotes,ranking
938,4212,B25,47,工商管理类,非定向,2,507,2,4,5400,未央校区,包含专业：市场营销、物流管理、国际经济与贸易、人力资源管理、会计学,3321.0
939,4216,502,47,汉语言文学,非定向,2,505,2,4,5200,通灌校区,,3490.0
940,4218,276,47,工商管理类,非定向,2,562,2,4,5000,校本部,包含专业：工商管理、会计学、财务管理、电子商务、国际商务,771.0
941,4224,338,48,汉语言文学,非定向,1,546,2,4,5000,校本部,,1254.0
942,4229,711,48,中国语言文学类（文科初民试验班）,非定向,1,519,2,4,5175,坞城校区,包含专业：汉语言文学、历史学、哲学,2539.0
943,4233,621,48,中国语言文学类,非定向,5,520,6,4,4800,青义校区,包含专业：汉语言文学、汉语国际教育,2482.0
944,4238,148,48,市场营销,非定向,2,553,2,4,6600,崂山校区,,1035.0
945,4239,B00,48,国际商务,非定向,4,486,4,4,5000,湖南省长沙市,,5000.0
946,4241,324,48,经济学类,非定向,2,540,1,4,5850,武汉市,包含专业：经济学、国际经济与贸易、工商管理、人力资源管理、财务会计教育、经济学(法学经济学交叉班)、经济学(数学经济学交叉班),1465.0
947,4246,378,48,工商管理类,非定向,2,513,2,4,5460,泉州校区,国家级一流本科专业。包含专业：工商管理、市场营销、人力资源管理,2918.0
948,4249,502,48,新闻学,非定向,2,485,3,4,5200,通灌校区,,5083.0
949,4263,278,49,英语,非定向,1,543,2,4,5500,北校区,,1358.0
950,4271,357,49,工商管理类,非定向,2,533,2,4,5200,校本部,包含专业：会计学、财务管理、人力资源管理,1777.0
951,4272,935,49,旅游管理类,非定向,2,514,2,4,4950,前湖校区,包含专业：旅游管理、会展经济与管理,2857.0
952,4278,378,49,行政管理（数字政府治理、社会福利、公共危机管理方向）,非定向,3,491,2,4,5460,泉州校区,国家级一流本科专业,4557.0
953,4281,502,49,行政管理,非定向,3,486,3,4,5200,通灌校区,,5000.0
954,4282,439,49,俄语,非定向,3,528,3,4,5280,青岛,,2023.0
955,4291,911,4C,法学,非定向,2,547,2,4,5720,扬州市,,1216.0
956,4313,076,4T,护理学,非定向,2,503,1,4,4000,校本部,,3612.0
957,4319,127,4Y,物流管理,非定向,3,493,3,4,5200,西太湖校区,,4384.0
958,4321,A41,4Z,农林经济管理,非定向,1,512,1,4,5300,衣锦校区,,2994.0
959,4323,377,50,法学,非定向,2,557,3,4,6060,珠海校区,,924.0
960,4325,711,50,新闻传播学类,非定向,2,506,1,4,5175,坞城校区,包含专业：新闻学、广告学,3407.0
961,4326,054,50,旅游管理,非定向,1,471,0,4,3500,北校区,,6497.0
962,4337,229,50,投资学,非定向,1,490,1,4,,滨海校区,实行学分制收费,4645.0
963,4360,A41,51,国际经济与贸易,非定向,1,478,1,4,5300,衣锦校区,,5780.0
964,4362,B00,51,会计学,非定向,2,520,2,4,5000,湖南省长沙市,,2482.0
965,4364,357,51,供应链管理,非定向,2,499,2,4,5200,校本部,,3913.0
966,4368,071,51,工商管理类,非定向,1,553,1,4,4500,北碚校区,包含专业：工商管理、人力资源管理、会计学、旅游管理,1035.0
967,4375,377,52,文化产业管理,非定向,3,550,4,4,6060,珠海校区,,1127.0
968,4377,076,52,工商管理类,非定向,2,505,3,4,3200,校本部,包含专业：财务管理、工商管理、人力资源管理、市场营销,3490.0
969,4379,054,52,法学,非定向,2,518,4,4,4000,北校区,,2604.0
970,4389,752,52,新闻学,非定向,20,476,26,4,4600,赛罕校区,,5964.0
971,4394,237,52,外国语言文学类,非定向,5,539,5,4,4500,犀浦校区,包含专业：英语、翻译、日语、德语、法语,1502.0
972,4397,908,52,物流管理,非定向,1,531,1,4,5300,梅山校区,,1864.0
973,4403,502,52,英语,非定向,3,484,3,4,5200,通灌校区,,5193.0
974,4431,B00,53,金融学,非定向,2,507,3,4,5000,湖南省长沙市,,3321.0
975,4433,324,53,政治学类,非定向,2,540,2,4,5850,武汉市,包含专业：政治学与行政学、国际政治,1465.0
976,4439,378,53,经济学类（中美121双学位班，可接轨CFA金融分析师）,非定向,3,505,4,4,28000,泉州校区,只招收有专业志愿的考生。包含专业：金融学(全英文教学),3490.0
977,4440,071,53,农林经济管理,非定向,1,547,2,4,4500,北碚校区,,1216.0
978,4454,754,54,法学,非定向,65,502,93,4,4400,西校区,,3698.0
979,4462,B00,54,保险学,非定向,5,484,7,4,5000,湖南省长沙市,,5193.0
980,4465,378,54,工商管理类（中美121双学位班，可接轨ACCA国际注会）,非定向,3,491,2,4,28000,泉州校区,只招收有专业志愿的考生。包含专业：财务管理(全英文教学),4557.0
981,4476,301,55,行政管理,非定向,1,566,1,4,5500,长沙,,654.0
982,4482,754,55,知识产权,非定向,17,485,27,4,4400,西校区,,5083.0
983,4488,A41,55,法学,非定向,1,532,2,4,5300,衣锦校区,,1820.0
984,4503,076,56,小学教育（师范类）,非定向,2,507,2,4,3100,校本部,,3321.0
985,4507,042,56,旅游管理,非定向,3,478,0,4,,花津校区,,5780.0
986,4509,752,56,网络与新媒体,非定向,15,473,18,4,4600,赛罕校区,,6260.0
987,4512,026,56,旅游管理类,非定向,1,519,1,4,5200,校本部,学生大学二年级依据个人意愿、学习成绩、综合表现和学校相关规定在所录取专业类内确定专业。包含专业：旅游管理、酒店管理,2539.0
988,4513,197,56,国际经济与贸易,非定向,2,481,2,4,6600,校本部,,5476.0
989,4516,B00,56,外国语言文学类,非定向,1,488,2,4,4500,湖南省长沙市,包含专业：英语、翻译,4799.0
990,4520,529,56,劳动与社会保障,非定向,2,530,3,4,5000,北京,,1911.0
991,4524,301,56,城市管理,非定向,2,538,1,4,5500,长沙,,1540.0
992,4531,754,57,会计学,非定向,21,509,30,4,4400,西校区,智能会计方向班,3183.0
993,4534,450,57,会计学,非定向,3,507,3,4,5700,葫芦岛校区龙湾校园,,3321.0
994,4538,A41,57,英语,非定向,1,478,0,4,5300,衣锦校区,高考英语成绩要求不低于110分,5780.0
995,4546,591,58,公共管理类,非定向,2,515,2,4,4920,校本部,包含专业：行政管理、劳动与社会保障,2798.0
996,4557,A41,58,广告学,非定向,1,503,1,4,5300,东湖校区,,3612.0
997,4560,357,58,翻译,非定向,2,488,2,4,5200,校本部,,4799.0
998,4568,065,59,金融学,非定向,2,488,2,4,5000,校本部,,4799.0
999,4570,711,59,考古学,非定向,1,518,1,4,5175,坞城校区,,2604.0
1000,4575,450,59,法学,非定向,3,488,5,4,5200,阜新校区中华路校园,,4799.0
1001,4588,076,5B,法学,非定向,2,525,2,4,3100,校本部,,2184.0
1002,4592,B94,5B,教育学（师范类）,非定向,4,501,4,4,5280,曲阜校区,,3768.0
1003,4596,076,5E,应急管理,非定向,2,508,2,4,3100,校本部,,3251.0
1004,4600,753,5E,英语（英德复语）,非定向,40,468,2,4,4200,金川校区,英语单科成绩必须达到100分及以上,6832.0
1005,4616,409,5P,会计学,非定向,2,512,2,4,5200,江苏省镇江市,,2994.0
1006,4624,A41,5X,文化产业管理（茶文化）,非定向,1,482,1,4,5300,东湖校区,,5380.0
1007,4629,450,60,行政管理,非定向,2,486,1,4,5200,阜新校区中华路校园,,5000.0
1008,4634,B82,60,会计学,非定向,1,564,1,4,5510,丽湖校区,,702.0
1009,4642,752,61,法学,非定向,20,514,35,4,4200,赛罕校区,,2857.0
1010,4647,L72,61,工商管理（中外合作办学）（与英国萨里大学合作办学）,非定向,4,485,4,4,60000,校本部,只录取有专业志愿考生，要求考生外语成绩115分（含）以上，录取后首年强化英语学习，升入大二时要求英文水平必须能够适应全英文授课环境,5083.0
1011,4654,B00,61,旅游管理类,非定向,12,477,6,4,5000,湖南省长沙市,包含专业：旅游管理、酒店管理、会展经济与管理,5879.0
1012,4670,L72,62,财务管理（中外合作办学）（与英国萨里大学合作办学）,非定向,3,526,4,4,60000,校本部,只录取有专业志愿考生，要求考生外语成绩115分（含）以上，录取后首年强化英语学习，升入大二时要求英文水平必须能够适应全英文授课环境,2140.0
1013,4671,231,62,英语,非定向,1,512,1,4,5000,长安校区,,2994.0
1014,4672,071,62,行政管理,非定向,1,557,1,4,4500,北碚校区,,924.0
1015,4674,377,62,旅游管理,非定向,3,526,2,4,6060,深圳校区,,2140.0
1016,4675,237,62,公共事业管理,非定向,2,541,2,4,4500,九里校区,,1432.0
1017,4677,B00,62,法学,非定向,1,522,3,4,5000,湖南省长沙市,,2367.0
1018,4678,373,62,编辑出版学（韬奋实验班）,非定向,1,488,1,4,4200,主校区,,4799.0
1019,4686,752,63,思想政治教育（师范类）,非定向,45,508,59,4,4200,赛罕校区,,3251.0
1020,4690,L72,63,旅游管理（中外合作办学）（与英国萨里大学合作办学）,非定向,1,485,0,4,60000,校本部,只录取有专业志愿考生，要求考生外语成绩115分（含）以上，录取后首年强化英语学习，升入大二时要求英文水平必须能够适应全英文授课环境,5083.0
1021,4694,027,63,日语（商务方向）,非定向,1,515,1,4,4660,南昌市,,2798.0
1022,4697,373,64,数字出版,非定向,1,501,1,4,4200,主校区,,3768.0
1023,4700,450,64,财务管理,非定向,2,486,1,4,5200,阜新校区玉龙校园,,5000.0
1024,4710,269,64,市场营销,非定向,2,541,2,4,5000,北京,,1432.0
1025,4714,752,65,哲学,非定向,10,477,12,4,4200,赛罕校区,,5879.0
1026,4716,373,65,传播学（国际出版实验班）,非定向,1,518,1,4,4200,主校区,主干课程英文授课,2604.0
1027,4719,231,65,网络与新媒体,非定向,1,515,1,4,5000,长安校区,,2798.0
1028,4722,837,66,俄语,非定向,2,472,2,4,5060,延吉校区,,6374.0
1029,4737,296,67,农林经济管理,非定向,2,529,1,4,5500,甘肃兰州,,1963.0
1030,4738,752,67,马克思主义理论（师范类）,非定向,20,499,28,4,4200,赛罕校区,,3913.0
1031,4741,877,67,汉语国际教育,非定向,3,516,3,4,4500,校本部,,2726.0
1032,4745,231,67,市场营销,非定向,1,501,0,4,5000,雁塔校区,,3768.0
1033,4764,562,69,国际经济与贸易,非定向,1,487,0,4,4400,主校区,,4902.0
1034,4768,A99,69,教育学（师范类）,非定向,1,506,1,4,4000,湖南省湘潭市,,3407.0
1035,4769,231,69,财务管理,非定向,1,512,2,4,5000,雁塔校区,,2994.0
1036,4780,329,6Y,汉语言文学（师范类）,非定向,1,526,1,4,4380,江西省南昌市,,2140.0
1037,4790,761,70,思想政治教育（师范类）,非定向,19,487,26,4,4200,校本部,,4902.0
1038,4791,373,71,新闻学,非定向,1,518,1,4,4200,主校区,,2604.0
1039,4792,752,71,历史学（师范类）,非定向,60,501,75,4,4200,盛乐校区,,3768.0
1040,4794,293,71,人力资源管理,非定向,2,483,2,4,4500,校本部,,5295.0
1041,4802,627,72,戏剧影视文学,非定向,2,486,2,4,8640,校本部,授艺术学学士学位,5000.0
1042,4809,A99,72,小学教育（师范类）,非定向,1,501,1,4,4000,湖南省湘潭市,,3768.0
1043,4811,A99,73,经济学,非定向,2,507,3,4,5000,湖南省湘潭市,,3321.0
1044,4815,293,73,旅游管理（数字文旅）,非定向,2,468,1,4,4500,校本部,,6832.0
1045,4821,752,73,考古学,非定向,10,482,14,4,4200,盛乐校区,,5380.0
1046,4822,761,73,汉语言文学（师范类）,非定向,10,497,15,4,4200,校本部,,4071.0
1047,4834,A99,75,会计学,非定向,2,488,4,4,5000,湖南省湘潭市,,4799.0
1048,4836,752,75,文物与博物馆学,非定向,9,478,11,4,4200,盛乐校区,,5780.0
1049,4840,761,75,英语（师范类）,非定向,10,477,0,4,4200,校本部,英语成绩不低于115分，口语达到合格标准,5879.0
1050,4856,054,78,金融学类（金融学院）,非定向,2,478,3,4,4500,北校区,包含专业：金融学、金融工程、保险学、投资学,5780.0
1051,4859,761,79,历史学（师范类）,非定向,10,483,13,4,4200,校本部,,5295.0
1052,4863,054,79,工商管理类（商务学院）,非定向,3,480,4,4,5000,北校区,包含专业：工商管理、市场营销、人力资源管理、体育经济与管理,5564.0
1053,4868,H13,80,社会工作,非定向,1,515,1,4,5300,杭州,,2798.0
1054,4870,054,80,工商管理类（会计学院）,非定向,2,497,2,4,4600,北校区,包含专业：会计学、财务管理、审计学,4071.0
1055,4881,A99,81,人力资源管理,非定向,2,482,0,4,5000,湖南省湘潭市,,5380.0
1056,4886,282,81,德语（德语法学实验班）,非定向,1,613,1,4,5720,鼓楼校区,含双学士学位,72.0
1057,4892,A99,82,电子商务,非定向,2,482,0,4,5000,湖南省湘潭市,,5380.0
1058,4897,054,83,经济学类（经济学院）,非定向,3,491,3,4,4500,北校区,包含专业：经济学、经济统计学、数字经济,4557.0
1059,4906,054,84,财政学类（财政与公共管理学院）,非定向,2,491,2,4,4500,北校区,包含专业：财政学、税收学,4557.0
1060,4915,054,85,经济与贸易类（经济学院）,非定向,3,481,3,4,4500,北校区,包含专业：国际经济与贸易、贸易经济,5476.0
1061,4924,054,86,公共管理类（财政与公共管理学院）,非定向,3,477,4,4,3300,北校区,包含专业：行政管理、劳动与社会保障,5879.0
1062,4935,H13,88,汉语言文学,非定向,1,533,1,4,5300,杭州,,1777.0
1063,4936,632,88,金融学,非定向,4,478,5,4,5000,主校区,,5780.0
1064,4943,752,8A,工商管理（师范类）,非定向,10,470,6,4,4600,盛乐校区,,6623.0
1065,4945,752,8B,人力资源管理（师范类）,非定向,15,473,15,4,4600,盛乐校区,,6260.0
1066,4947,752,8C,会计学（师范类）,非定向,10,494,18,4,4600,盛乐校区,,4305.0
1067,4954,755,90,金融学,非定向,30,469,26,4,4400,校本部,,6732.0
1068,4956,752,91,行政管理,非定向,17,472,19,4,4600,盛乐校区,,6374.0
1069,4957,632,91,护理学,非定向,3,476,3,4,5200,主校区,,5964.0
1070,4958,755,91,经济学,非定向,35,469,31,4,4400,校本部,,6732.0
1071,4965,148,92,朝鲜语,非定向,3,521,2,4,5280,崂山校区,,2426.0
1072,4967,B82,92,英语,非定向,2,545,3,4,6230,粤海校区,,1288.0
1073,4972,755,93,财务管理,非定向,37,480,49,4,4400,校本部,,5564.0
1074,4973,632,93,助产学,非定向,3,476,2,4,5200,主校区,,5964.0
1075,4976,148,93,德语,非定向,2,521,1,4,5280,崂山校区,,2426.0
1076,4980,755,94,会计学,非定向,26,493,32,4,4400,校本部,,4384.0
1077,4981,148,94,法语,非定向,2,558,3,4,5280,崂山校区,,888.0
1078,4984,054,94,外国语言文学类（外语学院）,非定向,6,471,4,4,5000,北校区,包含专业：英语、商务英语,6497.0
1079,4987,752,94,公共事业管理（师范类）,非定向,20,470,10,4,4600,盛乐校区,,6623.0
1080,4990,A99,95,法学,非定向,3,524,4,4,5000,湖南省湘潭市,,2250.0
1081,4996,755,96,农林经济管理,非定向,25,469,16,4,4400,校本部,,6732.0
1082,5002,752,98,政治学与行政学（师范类）,非定向,40,496,55,4,4200,盛乐校区,,4144.0
1083,5005,A99,99,地理信息科学,非定向,2,506,2,4,5900,湖南省湘潭市,,3407.0
1084,5021,591,9Q,汉语言文学,非定向,2,552,2,4,4920,校本部,,1060.0
1085,5037,312,A0,金融学类（经济管理类）,非定向,6,572,6,4,5500,校本部,包含专业：国际经济与贸易、金融学、工商管理、会计学、行政管理,530.0
1086,5040,312,A1,法学类,非定向,6,583,7,4,5300,校本部,包含专业：社会学、法学,336.0
1087,5041,305,A1,中国语言文学类,非定向,2,611,3,4,4500,校本部,包含专业：汉语言文学、汉语国际教育,80.0
1088,5053,312,A2,中国语言文学类,非定向,6,576,6,4,5300,校本部,包含专业：汉语言文学、数字出版,451.0
1089,5054,293,A2,行政管理,非定向,2,484,2,4,4500,校本部,,5193.0
1090,5058,080,A2,旅游管理,非定向,2,502,2,4,5200,新庄校区,,3698.0
1091,5062,305,A3,外国语言文学类,非定向,2,578,1,4,4500,校本部,包含专业：英语、法语、德语、日语、西班牙语、俄语、翻译,420.0
1092,5067,312,A3,外国语言文学类,非定向,5,546,4,4,5300,校本部,包含专业：英语、法语、日语、西班牙语,1254.0
1093,5072,080,A4,新闻传播学类,非定向,2,523,2,4,5200,新庄校区,包含专业：广播电视学、广告学,2319.0
1094,5075,297,A4,经济学（国别与区域经济）,非定向,2,563,2,4,6070,前卫南区,,737.0
1095,5087,305,A6,经济学类,非定向,2,610,2,4,5850,校本部,包含专业：经济学、金融工程、国际经济与贸易、财政学、金融学(含国际金融试验班)、保险学(含精算试验班),86.0
1096,5090,B54,A6,中医学,非定向,1,568,1,5,7660,大一大二在顺德校区进行书院制培养，大三起在所属学院培养。,不招色盲色弱,611.0
1097,5092,305,A7,工商管理类,非定向,4,578,4,4,5850,校本部,包含专业：工程管理、市场营销、会计学、财务管理、人力资源管理、管理科学、工商管理(含战略与投资试验班)、物流管理(供应链运营方向试验班),420.0
1098,5095,761,A8,财务管理,非定向,13,477,9,4,4400,校本部,,5879.0
1099,5098,305,A8,政治学类,非定向,2,578,1,4,4500,校本部,包含专业：政治学与行政学、外交学,420.0
1100,5122,752,B1,英语（师范类）,非定向,100,470,49,4,4200,盛乐校区,英语口语达到合格标准，听力成绩要求12分及以上，英语成绩要求110分及以上,6623.0
1101,5123,277,B1,法学（英语）,非定向,2,575,2,4,6500,主校区,,472.0
1102,5127,321,B2,汉语言文学（师范类）,非定向,2,574,2,4,5810,自由校区,,486.0
1103,5129,D31,B2,汉语言文学（师范类）,非定向,2,572,3,4,4000,湖南长沙,含世承书院中国语言文学基地班。,530.0
1104,5134,305,B2,社会学（知行试验班）,非定向,2,579,3,4,4500,校本部,,403.0
1105,5141,752,B3,日语（师范类）,非定向,20,470,8,4,4200,盛乐校区,,6623.0
1106,5143,321,B3,历史学（师范类）,非定向,1,564,1,4,5810,自由校区,,702.0
1107,5149,321,B4,英语（师范类）,非定向,1,569,1,4,5810,自由校区,,596.0
1108,5155,752,B5,俄语（师范类）,非定向,14,470,3,4,4200,盛乐校区,,6623.0
1109,5160,A99,B5,应用心理学（师范类）,非定向,2,482,2,4,4000,湖南省湘潭市,,5380.0
1110,5171,B54,B8,护理学,非定向,2,489,2,4,7660,大一大二在顺德校区进行书院制培养，大三起在所属学院培养。,不招色盲色弱,4718.0
1111,5176,L61,B9,英语（只招少数民族）,非定向,7,474,7,4,4800,开发区校区,,6160.0
1112,5181,L61,C0,日语（只招少数民族）,非定向,9,468,6,4,4800,开发区校区,,6832.0
1113,5192,321,C1,教育学类（师范类）,非定向,1,563,1,4,6070,自由校区,包含专业：教育学、小学教育、学前教育,737.0
1114,5207,321,C3,经济学类,非定向,1,561,0,4,6070,净月校区,包含专业：金融学、会计学、人力资源管理、经济学、市场营销,797.0
1115,5212,219,C3,工商管理,非定向,4,510,4,4,4400,校本部,,3112.0
1116,5214,305,C4,新闻传播学类,非定向,2,602,2,4,5850,校本部,包含专业：新闻学、广播电视学、广告学、传播学,129.0
1117,5216,321,C4,马克思主义理论类,非定向,2,563,3,4,5810,自由校区,包含专业：思想政治教育、社会学、哲学,737.0
1118,5217,219,C4,会计学,非定向,2,519,2,4,4400,校本部,,2539.0
1119,5218,M31,C4,俄语,非定向,3,487,3,4,3800,克拉玛依校区,,4902.0
1120,5221,M31,C5,汉语言文学,非定向,2,516,2,4,3100,克拉玛依校区,,2726.0
1121,5223,305,C5,社会科学试验班（信息管理类）,非定向,3,578,2,4,4500,校本部,包含专业：图书馆学、档案学、电子商务、编辑出版学,420.0
1122,5224,219,C5,英语,非定向,4,514,4,4,5400,校本部,,2857.0
1123,5226,219,C6,日语,非定向,3,478,2,4,5400,校本部,,5780.0
1124,5229,305,C6,法学,非定向,2,612,3,4,5850,校本部,含法学、国际法,75.0
1125,5231,219,C7,法学,非定向,2,549,3,4,4400,校本部,,1162.0
1126,5233,219,C8,网络与新媒体,非定向,2,516,2,4,4400,校本部,,2726.0
1127,5234,B54,C9,外国语言文学类,非定向,1,498,1,4,6850,大一大二在顺德校区进行书院制培养，大三起在所属学院培养。,包含专业：翻译、英语(医学英语),3994.0
1128,5244,651,D1,教育学（师范类）,非定向,2,530,2,4,5280,济南市,学分制收费,1911.0
1129,5254,305,D2,人文科学试验班（弘毅学堂）,非定向,2,609,2,4,4500,校本部,包含专业：汉语言文学、历史学、哲学类(含哲学、国学),93.0
1130,5263,M31,D3,会计学,非定向,2,528,2,4,3200,克拉玛依校区,,2023.0
1131,5271,M31,D4,思想政治教育,非定向,2,515,2,4,3100,克拉玛依校区,,2798.0
1132,5285,L61,D8,国际经济与贸易（只招少数民族）,非定向,3,487,4,4,5200,金石滩校区,,4902.0
1133,5287,290,D9,人文科学试验班（法学新闻类）,非定向,2,576,2,4,5625,B区,包含专业：法学、新闻学、广播电视学、知识产权,451.0
1134,5288,290,DC,人文科学试验班（博雅类）,非定向,2,583,2,4,4500,A区,包含专业：汉语言文学、历史学、哲学,336.0
1135,5291,D31,E0,法学,非定向,6,562,8,4,5500,湖南长沙,,771.0
1136,5302,D31,E3,工商管理,非定向,2,526,1,4,5500,湖南长沙,,2140.0
1137,5321,D31,F0,行政管理,非定向,3,526,3,4,5500,湖南长沙,,2140.0
1138,5329,D31,F1,社会学,非定向,2,533,3,4,5300,湖南长沙,,1777.0
1139,5345,D31,F4,哲学,非定向,2,526,1,4,5300,湖南长沙,含世承书院哲学基地班。,2140.0
1140,5365,L30,G1,会计学（中外合作办学）,非定向,3,544,3,4,37000,净月校区,招有专业志愿考生，不接受专业调剂。,1321.0
1141,5371,277,G2,工商管理类（卓越管理人才计划）,非定向,1,548,1,4,6500,主校区,包含专业：工商管理(英语，企业数智化管理)、公共关系学(英语，新技术与融媒体管理)、财务管理(英语，智能会计与智慧财务)、市场营销(英语，大数据与智能营销),1193.0
1142,5381,837,G5,英语,非定向,2,521,2,4,5060,延吉校区,含师范、非师范，第一学年末分流。,2426.0
1143,5385,307,G8,历史学类,非定向,2,607,2,4,4800,北京校区,包含专业：历史学、考古学,103.0
1144,5390,D31,H0,旅游管理类,非定向,4,526,2,4,5500,湖南长沙,包含旅游管理、酒店管理、会展经济与管理。,2140.0
1145,5402,LN2,H2,财务管理（中外合作办学）,非定向,5,502,5,4,25000,校本部,,3698.0
1146,5405,LT1,H2,旅游管理（中外合作办学）,非定向,1,468,0,4,75000,海南陵水黎安国际教育创新试验区,此专业为高收费专业，教学地点在海南陵水黎安国际教育创新试验区，仅录取填报该专业志愿的考生，考生高考文化成绩须达到生源所在地省级招办划定的普通本科录取控制分数线（部分省市为一批线或一段线），且高考外语（仅限英语）成绩不得低于112分,6832.0
1147,5437,837,L1,日语,非定向,2,486,2,4,5060,延吉校区,零起点,5000.0
1148,5439,187,L2,社会科学试验班（公共管理与法律复合人才培养）,非定向,4,549,4,4,4400,清水河校区,包含专业：行政管理、城市管理、法学,1162.0
1149,5443,187,L3,外国语言文学类,非定向,4,519,4,4,4400,清水河校区,包含专业：英语、日语、法语、翻译,2539.0
1150,5452,201,M1,英语,非定向,1,497,1,4,5060,卫星路校区(主校区),,4071.0
1151,5453,201,M2,俄语,非定向,3,472,1,4,5060,卫星路校区(主校区),,6374.0
1152,5459,201,M5,翻译,非定向,2,472,0,4,4600,卫星路校区(主校区),,6374.0
1153,5483,201,N1,汉语言文学,非定向,2,522,6,4,5060,卫星路校区(主校区),,2367.0
1154,5486,144,N4,会计学,非定向,2,559,2,4,5720,,大一、大三、大四在南京相应校区学习，大二在常州校区学习,864.0
1155,5494,282,P4,社会科学试验班,非定向,2,613,2,4,5720,鼓楼校区,包含专业：法学、编辑出版学、社会学、社会工作、应用心理学、行政管理、劳动与社会保障、图书馆学、档案学、政治学与行政学、国际政治、信息管理与信息系统,72.0
1156,5496,144,Q1,法学,非定向,1,564,1,4,5720,,大一、大三、大四在南京相应校区学习，大二在常州校区学习,702.0
1157,5497,147,QE,农村区域发展,非定向,2,484,2,4,5460,金山校区,专业体检受限要求详见学校招生章程。,5193.0
1158,5499,B94,R2,政治学与行政学,非定向,6,505,6,4,5280,日照校区,,3490.0
1159,5521,D11,S1,教育学（师范类）,非定向,3,514,3,4,5460,仓山校区,,2857.0
1160,5522,144,S1,英语,非定向,2,542,2,4,5200,,大一、大三、大四在南京相应校区学习，大二在常州校区学习,1399.0
1161,5526,286,S2,社会科学试验班（新媒体运营与数据管理双主学位项目）,非定向,2,609,3,4,5000,北京市,信息资源管理学院和新闻学院联合建设，毕业获管理学、文学双主学士学位。包含专业：信息资源管理,93.0
1162,5528,286,S3,社会科学试验班（社会学与信管双主学位项目）,非定向,1,620,1,4,5000,北京市,信息资源管理学院和社会与人口学院联合建设，毕业获管理学、法学双主学士学位。包含专业：信息资源管理,42.0
1163,5530,286,S4,新闻传播学类（国际新闻全英文主辅修实验班）,非定向,1,621,1,4,5000,北京市,建议英语语种。新闻学院与外国语学院共同建设，毕业获文学学士学位和英语专业辅修专业证书。含国际新闻与传播,40.0
1164,5535,316,S7,教育学（师范类）,非定向,3,484,3,4,4600,河北省石家庄市,,5193.0
1165,5538,316,SA,历史学（师范类）,非定向,3,503,3,4,5060,河北省石家庄市,,3612.0
1166,5539,316,SD,汉语言文学（师范类）,非定向,2,533,3,4,5060,河北省石家庄市,,1777.0
1167,5547,942,T2,汉语言文学（师范类）,非定向,1,531,2,4,5000,长安校区,,1864.0
1168,5561,LP7,W2,财务管理（中外合作办学）,非定向,2,506,2,4,25000,滨海校区,与澳大利亚南十字星大学合作办学,3407.0
1169,5563,B18,W4,工商管理类,非定向,3,493,3,4,5600,大一大二科学城校区、后续学年南岸校区,包含专业：工商管理、会计学、市场营销,4384.0
1170,5564,B18,W7,外国语言文学类,非定向,3,488,2,4,6800,科学城校区,包含专业：英语、翻译,4799.0
1171,5565,B18,W8,新闻传播学类,非定向,3,492,4,4,6250,大一大二科学城校区、后续学年南岸校区,包含专业：广播电视学、广告学,4471.0
1172,5571,D31,Y2,新闻传播学类,非定向,2,548,2,4,6000,湖南长沙,包含新闻学、广告学、编辑出版学、网络与新媒体。,1193.0
