,id,PreferenceOrder,CategoryName,AdmissionPlanCount,CollegeName,CollegeCode,AdmissionRatio,LowestScoreAdmissionRatio,LowestAdmissionScore,ExpectedApplicantsCount,RegisteredApplicantsCount,Shortfall_Count,AdmissionRegulationsURL,ranking,CollegeLevel,CollegeProvince,CollegeCity
127,3289,本科一批第一次,理科,12,湖北工业大学,478,1:1,476,476,12,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-392.dhtml,10442,,湖北省,武汉市
128,3317,本科一批第二次,理科,8,桂林理工大学,424,1:1,477,477,8,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-456.dhtml,18379,,广西壮族自治区,桂林市
129,3322,本科一批第三次,理科,860,内蒙古科技大学包头医学院,759,1:1.2,434,434,1032,823,209,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6426412.dhtml,28969,,内蒙古自治区,包头市
130,3333,本科一批第二次,理科,119,南华大学,464,1:1,451,451,119,131,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-427.dhtml,24531,,湖南省,衡阳市
131,3336,本科一批第一次,理科,45,河南大学,594,1:1,461,461,45,46,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-372.dhtml,20619,['DFC'],河南省,开封市
132,3348,本科一批第一次,理科,61,石家庄铁道大学,244,1:1,461,461,61,71,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-90.dhtml,9368,,河北省,石家庄市
133,3357,本科一批第一次,理科,44,安徽大学,920,1:1,497,497,44,45,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-275.dhtml,4652,"['211', 'DFC']",安徽省,合肥市
134,3384,本科一批第一次,理科,25,天津医科大学,557,1:1,511,511,25,29,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-55.dhtml,11735,"['211', 'DFC']",天津市,天津市
135,3391,本科一批第一次,理科,37,济南大学,306,1:1,464,464,37,40,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-334.dhtml,14714,,山东省,济南市
136,3392,本科一批第一次,理科,49,华中科技大学,328,1:1,596,596,49,52,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-384.dhtml,1957,"['985', '211', 'DFC']",湖北省,武汉市
137,3395,本科一批第一次,理科,20,天津财经大学,556,1:1,457,457,20,21,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-61.dhtml,23010,,天津市,天津市
138,3402,本科一批第一次,理科,11,上海应用技术大学,217,1:1,457,457,11,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-205.dhtml,11404,,上海市,上海市
139,3451,本科一批第一次,理科,15,北京语言大学,281,1:1,489,489,15,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-29.dhtml,10442,,北京市,北京市
140,3453,本科一批第一次,理科,64,天津中医药大学,564,1:1,459,459,64,66,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-56.dhtml,3965,['DFC'],天津市,天津市
141,3462,本科一批第一次,理科,42,西南财经大学,035,1:1,505,505,42,44,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-503.dhtml,5099,"['211', 'DFC']",四川省,成都市
142,3510,本科一批第一次,理科,30,中山大学,279,1:1,584,584,30,31,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-428.dhtml,1041,"['985', '211', 'DFC']",广东省,广州市
143,3512,本科一批第一次,理科,46,厦门大学,298,1:1,583,583,46,49,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-299.dhtml,1957,"['985', '211', 'DFC']",福建省,厦门市
144,3522,本科一批第一次,理科,20,西安工业大学,B25,1:1,453,453,20,25,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-550.dhtml,17482,,陕西省,西安市
145,3531,本科一批第一次,理科,117,内蒙古财经大学,L10,1:1,434,434,117,91,26,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-115.dhtml,21591,,内蒙古自治区,呼和浩特市
146,3542,本科一批第一次,理科,9,中国农业大学,J78,1:1,518,518,9,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-18.dhtml,9081,"['985', '211', 'DFC']",北京市,北京市
147,3546,本科一批第一次,理科,47,西北工业大学,105,1:1,611,611,47,51,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-547.dhtml,1236,"['985', '211', 'DFC']",陕西省,西安市
148,3554,本科一批第一次,理科,98,华中农业大学,066,1:1,489,489,98,102,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-393.dhtml,15879,"['211', 'DFC']",湖北省,武汉市
149,3556,本科一批第一次,理科,2,江西财经大学,LVL,1:1,472,472,2,2,0,,7242,,江西省,南昌市
150,3557,本科一批第一次,理科,34,湖南中医药大学,B02,1:1,454,454,34,40,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-416.dhtml,9222,,湖南省,长沙市
151,3572,本科一批第一次,理科,24,南京财经大学,049,1:1,476,476,24,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-250.dhtml,15676,,江苏省,南京市
152,3588,本科一批第一次,理科,13,对外经济贸易大学,061,1:1,578,578,13,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-32.dhtml,2945,"['211', 'DFC']",北京市,北京市
153,3597,本科一批第一次,理科,57,江南大学,288,1:1,506,506,57,59,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-234.dhtml,4555,"['211', 'DFC']",江苏省,无锡市
154,3598,本科一批第一次,理科,56,重庆交通大学,B18,1:1,459,459,56,61,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-476.dhtml,17268,,重庆市,重庆市
155,3607,本科一批第二次,理科,7,福建师范大学,D11,1:1,460,460,7,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-307.dhtml,22277,,福建省,福州市
156,3630,本科一批第一次,理科,36,中央财经大学,025,1:1,561,561,36,42,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-31.dhtml,2312,"['211', 'DFC']",北京市,北京市
157,3663,本科一批第一次,理科,33,青岛科技大学,211,1:1,454,454,33,39,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-333.dhtml,22756,,山东省,青岛市
158,3683,本科一批第一次,理科,15,天津外国语大学,551,1:1,457,457,15,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-59.dhtml,13516,,天津市,天津市
159,3722,本科一批第一次,理科,3,同济大学,LJ9,1:1,622,622,3,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-198.dhtml,852,"['985', '211', 'DFC']",上海市,上海市
160,3734,本科一批第一次,理科,48,大连交通大学,238,1:1,466,466,48,56,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-126.dhtml,9686,,辽宁省,大连市
161,3737,本科一批第一次,理科,2,天津外国语大学,LF8,1:1,475,475,2,2,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-59.dhtml,18825,,天津市,天津市
162,3755,本科一批第一次,理科,40,安徽财经大学,052,1:1,441,441,40,43,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-294.dhtml,23766,,安徽省,蚌埠市
163,3756,本科一批第一次,理科,4,河南财经政法大学,A95,1:1,450,450,4,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-381.dhtml,24795,,河南省,郑州市
164,3771,本科一批第一次,理科,10,天津师范大学,LM5,1:1,489,489,10,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-57.dhtml,15879,,天津市,天津市
165,3788,本科一批第一次,理科,94,武汉理工大学,253,1:1,523,523,94,97,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-391.dhtml,6565,"['211', 'DFC']",湖北省,武汉市
166,3798,本科一批第一次,理科,2,江苏海洋大学,502,1:1,487,487,2,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-875.dhtml,16260,,江苏省,连云港市
167,3807,本科一批第二次,理科,2,天津中医药大学,LN6,1:1,442,442,2,2,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-56.dhtml,26851,['DFC'],天津市,天津市
168,3809,本科一批第二次,理科,48,东华大学,287,1:1,519,519,48,48,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-203.dhtml,10442,"['211', 'DFC']",上海市,上海市
169,3817,本科一批第一次,理科,107,赤峰学院,767,1:1,465,465,107,133,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-114.dhtml,18153,,内蒙古自治区,赤峰市
170,3818,本科一批第一次,理科,15,北京工业大学,525,1:1,518,518,15,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5.dhtml,10600,"['211', 'DFC']",北京市,北京市
171,3860,本科一批第一次,理科,54,中国计量大学,374,1:1,459,459,54,57,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-274.dhtml,15879,,浙江省,杭州市
172,3864,本科一批第一次,理科,21,宁波诺丁汉大学,E76,1:1,481,481,21,25,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-405725.dhtml,15879,,浙江省,宁波市
173,3876,本科一批第一次,理科,6,武汉理工大学,LA5,1:1,502,502,6,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-391.dhtml,13333,"['211', 'DFC']",湖北省,武汉市
174,3892,本科一批第一次,理科,8,西安交通大学,285,1:1,640,640,8,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-546.dhtml,416,"['985', '211', 'DFC']",陕西省,西安市
175,3896,本科一批第一次,理科,34,苏州大学,327,1:1,519,519,34,39,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-224.dhtml,6565,"['211', 'DFC']",江苏省,苏州市
176,3904,本科一批第一次,理科,7,中国人民警察大学,012,1:1.1,487,470,8,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-731.dhtml,15879,,河北省,廊坊市
177,3924,本科一批第一次,理科,64,南京工业大学,192,1:1,458,458,64,73,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-230.dhtml,14323,,江苏省,南京市
178,3933,本科一批第一次,理科,49,南开大学,302,1:1,621,621,49,53,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-48.dhtml,852,"['985', '211', 'DFC']",天津市,天津市
179,3940,本科一批第二次,理科,15,山东第一医科大学,619,1:1,459,459,15,21,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-342.dhtml,22507,,山东省,济南市
180,3951,本科一批第一次,理科,50,杭州电子科技大学,188,1:1,519,519,50,52,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-257.dhtml,9522,,浙江省,杭州市
181,3981,本科一批第二次,理科,26,海南师范大学,927,1:1,470,470,26,32,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-883.dhtml,19942,,海南省,海口市
182,3987,本科一批第二次,理科,39,西安工程大学,B29,1:1,458,458,39,43,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-555.dhtml,22756,,陕西省,西安市
183,4001,本科一批第一次,理科,3,东北师范大学,LM2,1:1,469,469,3,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-163.dhtml,20157,"['211', 'DFC']",吉林省,长春市
184,4009,本科一批第一次,理科,70,天津商业大学,046,1:1,452,452,70,75,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-60.dhtml,19501,,天津市,天津市
185,4046,本科一批第一次,理科,51,西安建筑科技大学,171,1:1,450,450,51,61,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-551.dhtml,12271,,陕西省,西安市
186,4048,本科一批第一次,理科,150,西南民族大学,006,1:1,452,452,150,163,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-508.dhtml,22055,,四川省,成都市
187,4053,本科一批第一次,理科,67,山东大学,300,1:1,539,539,67,71,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-330.dhtml,7536,"['985', '211', 'DFC']",山东省,济南市
188,4063,本科一批第一次,理科,16,西安邮电大学,231,1:1,497,497,16,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-887.dhtml,10270,,陕西省,西安市
189,4073,本科一批第一次,理科,64,西南科技大学,621,1:1,451,451,64,68,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-477.dhtml,22277,,四川省,绵阳市
190,4092,本科一批第一次,理科,87,中国地质大学（北京）,160,1:1,489,489,87,93,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-27214.dhtml,7668,"['211', 'DFC']",北京市,北京市
191,4099,本科一批第一次,理科,108,大连民族大学,021,1:1,447,447,108,116,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-949.dhtml,15676,,辽宁省,大连市
192,4109,本科一批第一次,理科,5,湖州师范学院,510,1:1,462,462,5,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-266.dhtml,21823,,浙江省,湖州市
193,4130,本科一批第二次,理科,20,广西大学,745,1:1,489,489,20,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-453.dhtml,15879,"['211', 'DFC']",广西壮族自治区,南宁市
194,4161,本科一批第一次,理科,4,西南交通大学,LB2,1:1,510,510,4,4,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-471.dhtml,10600,"['211', 'DFC']",四川省,成都市
195,4171,本科一批第一次,理科,97,东北农业大学,877,1:1,459,459,97,104,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-182.dhtml,15879,"['211', 'DFC']",黑龙江省,哈尔滨市
196,4177,本科一批第一次,理科,6,北京工业大学,LN3,1:1,514,514,6,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-5.dhtml,11259,"['211', 'DFC']",北京市,北京市
197,4201,本科一批第一次,理科,27,天津工业大学,LN9,1:1,487,487,27,30,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-51.dhtml,16260,['DFC'],天津市,天津市
198,4209,本科一批第一次,理科,16,上海海洋大学,062,1:1,495,495,16,19,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-207.dhtml,8797,['DFC'],上海市,上海市
199,4215,本科一批第一次,理科,77,中国石油大学（华东）,439,1:1,492,492,77,78,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-27215.dhtml,7242,['211'],山东省,青岛市
200,4225,本科一批第一次,理科,181,天津工业大学,219,1:1,483,483,181,187,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-51.dhtml,10600,['DFC'],天津市,天津市
201,4253,本科一批第一次,理科,11,北京体育大学,338,1:1,487,487,11,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-38.dhtml,12614,"['211', 'DFC']",北京市,北京市
202,4254,本科一批第一次,理科,71,华侨大学,378,1:1,459,459,71,78,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-300.dhtml,22507,,福建省,泉州市
203,4255,本科一批第一次,理科,90,西北农林科技大学,074,1:1,519,519,90,94,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-557.dhtml,10442,"['985', '211', 'DFC']",陕西省,咸阳市
204,4260,本科一批第一次,理科,74,南京农业大学,070,1:1,514,514,74,80,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-241.dhtml,8650,"['211', 'DFC']",江苏省,南京市
205,4266,本科一批第一次,理科,58,西安科技大学,452,1:1,456,456,58,63,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-552.dhtml,23253,,陕西省,西安市
206,4273,本科一批第一次,理科,65,中国地质大学（武汉）,162,1:1,527,527,65,67,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-388.dhtml,5442,['211'],湖北省,武汉市
207,4275,本科一批第三次,理科,8,河南工业大学,053,1:1,438,438,8,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-364.dhtml,27899,,河南省,郑州市
208,4316,本科一批第二次,理科,32,宁夏大学,972,1:1,457,457,32,33,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-587.dhtml,23010,"['211', 'DFC']",宁夏回族自治区,银川市
209,4318,本科一批第一次,理科,25,浙江大学,292,1:1,661,661,25,39,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-256.dhtml,121,"['985', '211', 'DFC']",浙江省,杭州市
210,4322,本科一批第一次,理科,218,东北林业大学,083,1:1,483,483,218,222,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-183.dhtml,11404,"['211', 'DFC']",黑龙江省,哈尔滨市
211,4372,本科一批第一次,理科,6,成都理工大学,156,1:1,462,462,6,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-474.dhtml,10600,['DFC'],四川省,成都市
212,4386,本科一批第一次,理科,10,北京大学,304,1:1,679,679,10,65,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1.dhtml,14,"['985', '211', 'DFC']",北京市,北京市
213,4387,本科一批第一次,理科,96,南京理工大学,203,1:1,543,543,96,99,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-227.dhtml,6181,"['211', 'DFC']",江苏省,南京市
214,4388,本科一批第一次,理科,51,兰州交通大学,241,1:1,471,471,51,62,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-573.dhtml,10915,,甘肃省,兰州市
215,4396,本科一批第二次,理科,10,华中师范大学,324,1:1,534,534,10,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-395.dhtml,8226,"['211', 'DFC']",湖北省,武汉市
216,4400,本科一批第一次,理科,22,烟台大学,737,1:1,453,453,22,28,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-710.dhtml,16660,,山东省,烟台市
217,4422,本科一批第一次,理科,1304,内蒙古大学,751,1:1.05,484,459,1370,1410,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-107.dhtml,17268,"['211', 'DFC']",内蒙古自治区,呼和浩特市
218,4426,本科一批第一次,理科,35,华北水利水电大学,145,1:1,456,456,35,39,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-68.dhtml,15879,,河南省,郑州市
219,4437,本科一批第一次,理科,11,首都师范大学,529,1:1,525,525,11,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-25.dhtml,7381,['DFC'],北京市,北京市
220,4448,本科一批第一次,理科,5,华侨大学,LVR,1:1,464,464,5,5,0,,21374,,福建省,泉州市
221,4449,本科一批第一次,理科,6,上海大学,441,1:1,546,546,6,6,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-221.dhtml,3284,"['211', 'DFC']",上海市,上海市
222,4456,本科一批第一次,理科,66,天津科技大学,229,1:1,457,457,66,73,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-50.dhtml,18825,,天津市,天津市
223,4467,本科一批第一次,理科,38,山东科技大学,612,1:1,453,453,38,44,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-332.dhtml,14323,,山东省,青岛市
224,4470,本科一批第一次,理科,17,宁波大学,908,1:1,466,466,17,19,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-876.dhtml,20873,['DFC'],浙江省,宁波市
225,4472,本科一批第一次,理科,56,湖南大学,301,1:1,549,549,56,62,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-410.dhtml,2715,"['985', '211', 'DFC']",湖南省,长沙市
226,4474,本科一批第一次,理科,7,长安大学,LF1,1:1,520,520,7,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-556.dhtml,9522,"['211', 'DFC']",陕西省,西安市
227,4478,本科一批第一次,理科,82,长安大学,278,1:1,519,519,82,83,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-556.dhtml,6181,"['211', 'DFC']",陕西省,西安市
228,4493,本科一批第一次,理科,26,山东建筑大学,A69,1:1,450,450,26,31,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-336.dhtml,24270,,山东省,济南市
229,4495,本科一批第一次,理科,10,浙江师范大学,A48,1:1,458,458,10,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-264.dhtml,22756,,浙江省,金华市
230,4501,本科一批第一次,理科,33,上海工程技术大学,913,1:1,458,458,33,40,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-639.dhtml,21374,,上海市,上海市
231,4508,本科一批第一次,理科,17,温州大学,603,1:1,453,453,17,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-269.dhtml,15281,,浙江省,温州市
232,4511,本科一批第一次,理科,13,东北财经大学,026,1:1,452,452,13,14,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-145.dhtml,24270,,辽宁省,大连市
233,4514,本科一批第一次,理科,6,中国海洋大学,LF9,1:1,555,555,6,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-331.dhtml,5442,"['985', '211', 'DFC']",山东省,青岛市
234,4535,本科一批第一次,理科,49,山西大学,711,1:1,456,456,49,51,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-91.dhtml,5919,,山西省,太原市
235,4537,本科一批第一次,理科,1155,内蒙古财经大学,754,1:1,434,434,1155,1053,102,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-115.dhtml,14323,,内蒙古自治区,呼和浩特市
236,4550,本科一批第二次,理科,29,西北大学,941,1:1,518,518,29,32,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-545.dhtml,10600,"['211', 'DFC']",陕西省,西安市
237,4551,本科一批第一次,理科,8,西北农林科技大学,LE8,1:1,514,514,8,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-557.dhtml,10915,"['985', '211', 'DFC']",陕西省,咸阳市
238,4552,本科一批第一次,理科,10,大连理工大学,L73,1:1,567,567,10,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-117.dhtml,4177,"['985', '211', 'DFC']",辽宁省,大连市
239,4559,本科一批第一次,理科,75,中南民族大学,L65,1:1,453,453,75,81,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-405.dhtml,20873,,湖北省,武汉市
240,4562,本科一批第一次,理科,71,郑州大学,605,1:1,486,486,71,76,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-361.dhtml,9368,"['211', 'DFC']",河南省,郑州市
241,4567,本科一批第一次,理科,30,温州医科大学,504,1:1,459,459,30,33,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-262.dhtml,16660,,浙江省,温州市
242,4571,本科一批第一次,理科,10,大连理工大学,L63,1:1,552,552,10,10,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-117.dhtml,4555,"['985', '211', 'DFC']",辽宁省,大连市
243,4574,本科一批第一次,理科,113,辽宁工程技术大学,450,1:1,438,438,113,116,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-123.dhtml,18379,,辽宁省,阜新市
244,4576,本科一批第一次,理科,27,桂林电子科技大学,B12,1:1,466,466,27,31,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-455.dhtml,10758,,广西壮族自治区,桂林市
245,4578,本科一批第一次,理科,15,福州大学,931,1:1,507,507,15,17,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-301.dhtml,8087,"['211', 'DFC']",福建省,福州市
246,4582,本科一批第一次,理科,53,中央民族大学,003,1:1,556,556,53,61,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-46.dhtml,5099,"['985', 'DFC']",北京市,北京市
247,4583,本科一批第一次,理科,4,北京航空航天大学,LS9,1:1,605,605,4,5,0,,1514,"['985', 'DFC']",北京市,北京市
248,4599,本科一批第六次,理科,1906,内蒙古工业大学,753,1:1.05,434,434,2002,1774,228,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-109.dhtml,28969,,内蒙古自治区,呼和浩特市
249,4617,本科一批第一次,理科,174,内蒙古工业大学,L05,1:1.05,457,453,183,196,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-109.dhtml,22055,,内蒙古自治区,呼和浩特市
250,4619,本科一批第一次,理科,106,太原理工大学,458,1:1,489,489,106,111,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-94.dhtml,6692,"['211', 'DFC']",山西省,太原市
